stock_id,company_name,market,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,fetched_at
4960,誠美材,twse,1150618,,2.27,,2026-06-19T12:10:06
4961,天鈺,twse,1150618,20.86,1.18,4.44,2026-06-19T12:10:06
4966,譜瑞-KY,tpex,1150618,21.41,2.39,2.55,2026-06-19T12:10:06
4967,十銓,twse,1150618,7.13,3.33,3.59,2026-06-19T12:10:06
4968,立積,twse,1150618,38.34,3.73,1.41,2026-06-19T12:10:06
4971,IET-KY,tpex,1150618,113.56,11.04,0.17,2026-06-19T12:10:06
4972,湯石照明,tpex,1150618,,0.66,0.0,2026-06-19T12:10:06
4973,廣穎,tpex,1150618,20.59,4.99,0.52,2026-06-19T12:10:06
4974,亞泰,tpex,1150618,16.37,1.66,5.38,2026-06-19T12:10:06
4976,佳凌,twse,1150618,,2.83,,2026-06-19T12:10:06
4977,眾達-KY,twse,1150618,40.91,3.8,1.22,2026-06-19T12:10:06
4979,華星光,tpex,1150618,102.53,19.53,0.38,2026-06-19T12:10:06
4989,榮科,twse,1150618,,7.94,,2026-06-19T12:10:06
4991,環宇-KY,tpex,1150618,233.88,16.05,0.0,2026-06-19T12:10:06
4994,傳奇,twse,1150618,58.85,5.8,3.27,2026-06-19T12:10:06
4995,晶達,tpex,1150618,16.67,2.13,4.38,2026-06-19T12:10:06
4999,鑫禾,twse,1150618,,0.48,1.21,2026-06-19T12:10:06
5007,三星,twse,1150618,18.42,2.51,5.36,2026-06-19T12:10:06
5009,榮剛,tpex,1150618,17.38,1.2,3.45,2026-06-19T12:10:06
5011,久陽,tpex,1150618,,1.08,0.0,2026-06-19T12:10:06
5013,強新,tpex,1150618,19.58,0.95,2.52,2026-06-19T12:10:06
5014,建錩,tpex,1150618,,0.73,4.46,2026-06-19T12:10:06
5015,華祺,tpex,1150618,,1.17,2.1,2026-06-19T12:10:06
5016,松和,tpex,1150618,17.43,0.82,3.98,2026-06-19T12:10:06
5201,凱衛,tpex,1150618,,1.67,1.81,2026-06-19T12:10:06
5202,力新,tpex,1150618,,1.23,1.27,2026-06-19T12:10:06
5203,訊連,twse,1150618,18.85,1.14,5.22,2026-06-19T12:10:06
5205,中茂,tpex,1150618,,4.07,0.0,2026-06-19T12:10:06
5206,坤悅,tpex,1150618,4.77,1.0,6.28,2026-06-19T12:10:06
5209,新鼎,tpex,1150618,9.73,5.69,7.42,2026-06-19T12:10:06
5210,寶碩,tpex,1150618,32.61,3.0,0.0,2026-06-19T12:10:06
5211,蒙恬,tpex,1150618,,1.77,0.0,2026-06-19T12:10:06
5212,凌網,tpex,1150618,9.85,3.18,8.88,2026-06-19T12:10:06
5213,亞昕,tpex,1150618,16.16,1.17,12.2,2026-06-19T12:10:06
5215,科嘉-KY,twse,1150618,18.51,0.82,4.41,2026-06-19T12:10:06
5220,萬達光電,tpex,1150618,,1.14,1.38,2026-06-19T12:10:06
5222,全訊,twse,1150618,60.96,4.32,2.19,2026-06-19T12:10:06
5223,安力-KY,tpex,1150618,,0.48,0.0,2026-06-19T12:10:06
5225,東科-KY,twse,1150618,8.0,1.86,9.74,2026-06-19T12:10:06
5227,立凱-KY,tpex,1150618,,6.23,0.0,2026-06-19T12:10:06
5228,鈺鎧,tpex,1150618,85.8,5.24,0.0,2026-06-19T12:10:06
5230,雷笛克光學,tpex,1150618,,0.85,2.47,2026-06-19T12:10:06
5234,達興材料,twse,1150618,51.43,13.18,1.64,2026-06-19T12:10:06
5236,凌陽創新,tpex,1150618,17.42,4.33,5.42,2026-06-19T12:10:06
5243,乙盛-KY,twse,1150618,22.48,2.13,2.01,2026-06-19T12:10:06
5244,弘凱,twse,1150618,,1.44,1.06,2026-06-19T12:10:06
5245,智晶,tpex,1150618,,1.79,0.0,2026-06-19T12:10:06
5251,天鉞電,tpex,1150618,3010.0,2.49,0.0,2026-06-19T12:10:06
5258,虹堡,twse,1150618,15.1,1.27,1.98,2026-06-19T12:10:06
5263,智崴,tpex,1150618,,1.9,0.0,2026-06-19T12:10:06
5269,祥碩,twse,1150618,17.85,2.92,3.09,2026-06-19T12:10:06
5272,笙科,tpex,1150618,,1.43,0.0,2026-06-19T12:10:06
5274,信驊,tpex,1150618,160.87,120.24,0.43,2026-06-19T12:10:06
5276,達輝-KY,tpex,1150618,13.61,1.36,4.29,2026-06-19T12:10:06
5278,尚凡*,tpex,1150618,25.16,1.88,5.06,2026-06-19T12:10:06
5283,禾聯碩,twse,1150618,9.22,1.0,3.67,2026-06-19T12:10:06
5284,jpp-KY,twse,1150618,30.22,5.6,1.23,2026-06-19T12:10:06
5285,界霖,twse,1150618,44.62,3.22,1.6,2026-06-19T12:10:06
5287,數字,tpex,1150618,10.65,3.63,7.51,2026-06-19T12:10:06
5288,豐祥-KY,twse,1150618,15.71,2.16,3.44,2026-06-19T12:10:06
5289,宜鼎,tpex,1150618,25.95,12.82,0.89,2026-06-19T12:10:06
5291,邑昇,tpex,1150618,136.04,2.76,0.0,2026-06-19T12:10:06
5292,華懋,twse,1150618,22.6,5.33,2.84,2026-06-19T12:10:06
5299,杰力,tpex,1150618,24.33,1.89,3.11,2026-06-19T12:10:06
5301,寶得利,tpex,1150618,,0.87,0.0,2026-06-19T12:10:06
5302,太欣,tpex,1150618,,1.61,0.0,2026-06-19T12:10:06
5306,桂盟,twse,1150618,13.52,1.17,4.38,2026-06-19T12:10:06
5309,系統電,tpex,1150618,328.57,3.03,0.72,2026-06-19T12:10:06
5310,天剛,tpex,1150618,347.14,2.56,0.0,2026-06-19T12:10:06
5312,寶島科,tpex,1150618,16.49,1.51,6.68,2026-06-19T12:10:06
5314,世紀*,tpex,1150618,11.46,9.05,2.99,2026-06-19T12:10:06
5315,光聯,tpex,1150618,13.14,1.52,6.96,2026-06-19T12:10:06
5321,美而快,tpex,1150618,,3.38,0.0,2026-06-19T12:10:06
5324,士開,tpex,1150618,,1.86,0.0,2026-06-19T12:10:06
5328,華容,tpex,1150618,125.56,4.64,0.62,2026-06-19T12:10:06
5340,建榮,tpex,1150618,65.22,7.74,0.67,2026-06-19T12:10:06
5344,立衛,tpex,1150618,,2.47,0.0,2026-06-19T12:10:06
5345,馥鴻,tpex,1150618,,5.75,0.0,2026-06-19T12:10:06
5347,世界,tpex,1150618,42.05,4.76,2.58,2026-06-19T12:10:06
5348,正能量智能,tpex,1150618,,2.09,0.0,2026-06-19T12:10:06
5351,鈺創,tpex,1150618,96.91,6.5,0.0,2026-06-19T12:10:06
5353,台林,tpex,1150618,23.88,1.78,3.12,2026-06-19T12:10:06
5355,佳總,tpex,1150618,,1.57,0.0,2026-06-19T12:10:06
5356,協益,tpex,1150618,60.87,0.64,7.14,2026-06-19T12:10:06
5364,力麗店,tpex,1150618,,0.78,0.0,2026-06-19T12:10:06
5371,中光電,tpex,1150618,116.67,1.04,0.71,2026-06-19T12:10:06
5381,光譜,tpex,1150618,42.12,2.55,0.0,2026-06-19T12:10:06
5386,青雲,tpex,1150618,10.31,7.74,1.25,2026-06-19T12:10:06
5388,中磊,twse,1150618,21.05,1.61,2.97,2026-06-19T12:10:06
5392,能率,tpex,1150618,,1.35,0.92,2026-06-19T12:10:06
5398,慕康生醫,tpex,1150618,54.09,1.72,0.0,2026-06-19T12:10:06
5403,中菲,tpex,1150618,12.42,3.07,6.84,2026-06-19T12:10:06
5410,國眾,tpex,1150618,14.12,2.43,4.69,2026-06-19T12:10:06
5425,台半,tpex,1150618,55.37,3.66,1.69,2026-06-19T12:10:06
5426,振發,tpex,1150618,97.18,2.35,0.79,2026-06-19T12:10:06
5432,新門,tpex,1150618,63.9,8.54,0.97,2026-06-19T12:10:06
5434,崇越,twse,1150618,20.17,4.79,2.84,2026-06-19T12:10:06
5438,東友,tpex,1150618,192.0,0.74,3.91,2026-06-19T12:10:06
5439,高技,tpex,1150618,21.7,7.23,2.17,2026-06-19T12:10:06
5443,均豪,tpex,1150618,46.93,1.42,2.06,2026-06-19T12:10:06
5450,南良,tpex,1150618,75.0,0.98,1.75,2026-06-19T12:10:06
5452,佶優,tpex,1150618,135.6,2.32,0.74,2026-06-19T12:10:06
5455,昇益,tpex,1150618,8.32,1.3,0.0,2026-06-19T12:10:06
5457,宣德,tpex,1150618,66.25,1.25,4.04,2026-06-19T12:10:06
5460,同協,tpex,1150618,,1.25,0.0,2026-06-19T12:10:06
5464,霖宏,tpex,1150618,,4.49,0.0,2026-06-19T12:10:06
5465,富驊,tpex,1150618,24.62,1.51,4.64,2026-06-19T12:10:06
5468,凱鈺,tpex,1150618,,3.14,0.0,2026-06-19T12:10:06
5469,瀚宇博,twse,1150618,15.15,1.12,2.9,2026-06-19T12:10:06
5471,松翰,twse,1150618,62.78,2.88,1.31,2026-06-19T12:10:06
5474,聰泰,tpex,1150618,37.23,3.97,2.13,2026-06-19T12:10:06
5475,德宏,tpex,1150618,1095.65,33.64,0.0,2026-06-19T12:10:06
5478,智冠,tpex,1150618,12.53,1.96,7.04,2026-06-19T12:10:06
5481,新華,tpex,1150618,,1.28,0.0,2026-06-19T12:10:06
5483,中美晶,tpex,1150618,25.71,2.25,1.93,2026-06-19T12:10:06
5484,慧友,twse,1150618,127.03,6.09,,2026-06-19T12:10:06
5487,通泰,tpex,1150618,,1.36,0.0,2026-06-19T12:10:06
5488,松普,tpex,1150618,69.17,1.13,0.48,2026-06-19T12:10:06
5489,彩富,tpex,1150618,26.33,1.95,3.22,2026-06-19T12:10:06
5490,同亨,tpex,1150618,18.25,1.9,5.14,2026-06-19T12:10:06
5493,三聯,tpex,1150618,22.38,2.19,2.93,2026-06-19T12:10:06
5498,凱崴,tpex,1150618,559.17,5.98,0.37,2026-06-19T12:10:06
5508,永信建,tpex,1150618,23.91,2.55,4.5,2026-06-19T12:10:06
5511,德昌,tpex,1150618,6.39,1.21,7.28,2026-06-19T12:10:06
5512,力麒,tpex,1150618,56.79,0.45,1.26,2026-06-19T12:10:06
5514,三豐,tpex,1150618,58.54,0.99,0.0,2026-06-19T12:10:06
5515,建國,twse,1150618,7.04,1.49,7.86,2026-06-19T12:10:06
5516,雙喜,tpex,1150618,8.45,1.22,0.0,2026-06-19T12:10:06
5519,隆大,twse,1150618,6.9,1.34,11.03,2026-06-19T12:10:06
5520,力泰,tpex,1150618,8.18,1.78,8.51,2026-06-19T12:10:06
5521,工信,twse,1150618,16.06,0.92,1.42,2026-06-19T12:10:06
5522,遠雄,twse,1150618,7.86,1.22,7.39,2026-06-19T12:10:06
5523,豐謙,tpex,1150618,,1.66,1.64,2026-06-19T12:10:06
5525,順天,twse,1150618,8.98,1.18,5.32,2026-06-19T12:10:06
5529,鉅陞,tpex,1150618,7.48,1.45,1.75,2026-06-19T12:10:06
5530,龍巖,tpex,1150618,17.77,0.72,0.0,2026-06-19T12:10:06
5531,鄉林,twse,1150618,165.4,0.81,,2026-06-19T12:10:06
5533,皇鼎,twse,1150618,23.33,0.42,4.29,2026-06-19T12:10:06
5534,長虹,twse,1150618,16.98,1.16,6.61,2026-06-19T12:10:06
5536,聖暉*,tpex,1150618,35.14,11.98,1.58,2026-06-19T12:10:06
5538,東明-KY,twse,1150618,9.28,0.82,4.69,2026-06-19T12:10:06
5543,桓鼎-KY,tpex,1150618,,3.49,0.0,2026-06-19T12:10:06
5546,永固-KY,twse,1150618,,0.73,5.87,2026-06-19T12:10:06
5547,久舜,tpex,1150618,9.06,1.27,8.78,2026-06-19T12:10:06
5548,安倉,tpex,1150618,11.69,1.24,7.97,2026-06-19T12:10:06
5601,台聯櫃,tpex,1150618,77.98,1.52,1.16,2026-06-19T12:10:06
5603,陸海,tpex,1150618,47.03,0.83,3.32,2026-06-19T12:10:06
5604,中連,tpex,1150618,32.74,1.76,6.43,2026-06-19T12:10:06
5607,遠雄港,twse,1150618,15.94,1.68,3.47,2026-06-19T12:10:06
5608,四維航,twse,1150618,64.78,0.6,,2026-06-19T12:10:06
5609,中菲行,tpex,1150618,9.75,1.8,7.26,2026-06-19T12:10:06
5701,劍湖山,tpex,1150618,,1.7,0.0,2026-06-19T12:10:06
5703,亞都,tpex,1150618,20.92,1.76,0.0,2026-06-19T12:10:06
5704,老爺知,tpex,1150618,44.17,1.24,0.0,2026-06-19T12:10:06
5706,鳳凰,twse,1150618,15.17,2.37,8.41,2026-06-19T12:10:06
5864,致和證,tpex,1150618,6.97,2.29,3.26,2026-06-19T12:10:06
5871,中租-KY,twse,1150618,10.67,1.11,5.26,2026-06-19T12:10:06
5876,上海商銀,twse,1150618,13.49,0.99,4.24,2026-06-19T12:10:06
5878,台名,tpex,1150618,13.25,2.01,6.14,2026-06-19T12:10:06
5880,合庫金,twse,1150618,17.68,1.37,4.24,2026-06-19T12:10:06
5902,德記,tpex,1150618,16.25,2.48,4.7,2026-06-19T12:10:06
5903,全家,tpex,1150618,27.01,5.1,3.46,2026-06-19T12:10:06
5904,寶雅,tpex,1150618,19.87,10.42,4.08,2026-06-19T12:10:06
5905,南仁湖,tpex,1150618,,0.89,0.0,2026-06-19T12:10:06
5906,台南-KY,twse,1150618,56.81,2.51,1.71,2026-06-19T12:10:06
5907,大洋-KY,twse,1150618,,0.26,,2026-06-19T12:10:06
6005,群益證,twse,1150618,11.08,1.79,4.31,2026-06-19T12:10:06
6015,宏遠證,tpex,1150618,9.66,1.26,3.0,2026-06-19T12:10:06
6016,康和證,tpex,1150618,6.82,1.6,4.88,2026-06-19T12:10:06
6020,大展證,tpex,1150618,21.71,1.15,1.2,2026-06-19T12:10:06
6021,美好證,tpex,1150618,7.23,1.34,4.84,2026-06-19T12:10:06
6023,元大期,tpex,1150618,11.68,1.58,5.5,2026-06-19T12:10:06
6024,群益期,twse,1150618,10.39,1.42,5.6,2026-06-19T12:10:06
6026,福邦證,tpex,1150618,10.03,1.19,8.0,2026-06-19T12:10:06
6028,公勝保經,tpex,1150618,12.5,2.51,7.5,2026-06-19T12:10:06
6101,寬魚國際,tpex,1150618,60.36,3.76,0.0,2026-06-19T12:10:06
6103,合邦,tpex,1150618,,3.04,0.0,2026-06-19T12:10:06
6104,創惟,tpex,1150618,22.6,4.7,4.35,2026-06-19T12:10:06
6108,競國,twse,1150618,,0.94,5.17,2026-06-19T12:10:06
6109,亞元,tpex,1150618,,1.34,0.0,2026-06-19T12:10:06
6111,光聚晶電,tpex,1150618,,2.3,0.0,2026-06-19T12:10:06
6112,邁達特,twse,1150618,26.59,2.12,3.65,2026-06-19T12:10:06
6113,亞矽,tpex,1150618,,2.75,0.0,2026-06-19T12:10:06
6114,久威,tpex,1150618,72.8,0.81,1.68,2026-06-19T12:10:06
6115,鎰勝,twse,1150618,17.13,1.64,5.76,2026-06-19T12:10:06
6116,彩晶,twse,1150618,,1.59,,2026-06-19T12:10:06
6117,迎廣,twse,1150618,16.54,2.99,2.63,2026-06-19T12:10:06
6118,建達,tpex,1150618,52.12,1.37,0.0,2026-06-19T12:10:06
6120,達運,twse,1150618,,1.01,1.66,2026-06-19T12:10:06
6121,新普,tpex,1150618,14.06,2.04,5.22,2026-06-19T12:10:06
6122,擎邦,tpex,1150618,10.2,2.14,7.25,2026-06-19T12:10:06
6123,上奇,tpex,1150618,15.36,1.72,8.37,2026-06-19T12:10:06
6124,業強,tpex,1150618,,1.75,0.0,2026-06-19T12:10:06
6125,廣運,tpex,1150618,454.29,3.77,0.79,2026-06-19T12:10:06
6126,信音,tpex,1150618,49.15,1.39,1.49,2026-06-19T12:10:06
6127,九豪,tpex,1150618,,7.84,0.0,2026-06-19T12:10:06
6128,上福,twse,1150618,,0.96,2.38,2026-06-19T12:10:06
6129,普誠,tpex,1150618,,1.74,0.0,2026-06-19T12:10:06
6130,上亞科技,tpex,1150618,,2.05,0.0,2026-06-19T12:10:06
6133,金橋,twse,1150618,31.58,1.69,4.34,2026-06-19T12:10:06
6134,萬旭,tpex,1150618,96.08,2.71,0.56,2026-06-19T12:10:06
6136,富爾特,twse,1150618,30.12,0.74,4.58,2026-06-19T12:10:06
6138,茂達,tpex,1150618,26.3,7.8,3.07,2026-06-19T12:10:06
6139,亞翔,twse,1150618,22.84,8.86,2.79,2026-06-19T12:10:06
6140,訊達,tpex,1150618,,2.19,0.0,2026-06-19T12:10:06
6141,柏承,twse,1150618,,6.66,,2026-06-19T12:10:06
6142,友勁,twse,1150618,,1.12,,2026-06-19T12:10:06
6143,振曜,tpex,1150618,13.31,2.85,6.73,2026-06-19T12:10:06
6144,得利影,tpex,1150618,,1.85,0.0,2026-06-19T12:10:06
6146,耕興,tpex,1150618,17.86,3.22,6.17,2026-06-19T12:10:06
6147,頎邦,tpex,1150618,73.68,4.0,1.11,2026-06-19T12:10:06
6148,驊宏資,tpex,1150618,26.51,2.82,3.68,2026-06-19T12:10:06
6150,撼訊,tpex,1150618,15.92,1.84,0.93,2026-06-19T12:10:06
6151,晉倫,tpex,1150618,25.81,2.3,3.75,2026-06-19T12:10:06
6152,百一,twse,1150618,,1.97,,2026-06-19T12:10:06
6153,嘉聯益,twse,1150618,,1.83,,2026-06-19T12:10:06
6154,順發,tpex,1150618,16.63,0.85,3.7,2026-06-19T12:10:06
6155,鈞寶,twse,1150618,197.0,5.4,0.81,2026-06-19T12:10:06
6156,松上,tpex,1150618,,1.14,0.82,2026-06-19T12:10:06
6158,禾昌,tpex,1150618,,0.87,0.0,2026-06-19T12:10:06
6160,欣技,tpex,1150618,,1.84,0.0,2026-06-19T12:10:06
6161,捷波,tpex,1150618,17.72,2.18,4.17,2026-06-19T12:10:06
6163,華電網,tpex,1150618,87.63,2.49,1.16,2026-06-19T12:10:06
6164,華興,twse,1150618,667.5,1.14,,2026-06-19T12:10:06
6165,浪凡,twse,1150618,11.65,2.9,10.29,2026-06-19T12:10:06
6166,凌華,twse,1150618,43.07,5.85,0.77,2026-06-19T12:10:06
6167,久正,tpex,1150618,,1.03,0.0,2026-06-19T12:10:06
6168,宏齊,twse,1150618,404.29,1.89,,2026-06-19T12:10:06
6169,昱泉,tpex,1150618,,1.62,0.0,2026-06-19T12:10:06
6170,統振,tpex,1150618,11.48,2.79,7.59,2026-06-19T12:10:06
6171,大城地產,tpex,1150618,6.43,1.06,8.03,2026-06-19T12:10:06
6173,信昌電,tpex,1150618,84.72,6.07,0.57,2026-06-19T12:10:06
6174,安碁,tpex,1150618,72.64,3.94,0.65,2026-06-19T12:10:06
6175,立敦,tpex,1150618,42.54,4.01,1.32,2026-06-19T12:10:06
6176,瑞儀,twse,1150618,9.38,1.12,3.98,2026-06-19T12:10:06
6177,達麗,twse,1150618,6.75,1.87,5.95,2026-06-19T12:10:06
6179,亞通,tpex,1150618,141.05,1.29,1.87,2026-06-19T12:10:06
6180,橘子,tpex,1150618,,2.02,1.99,2026-06-19T12:10:06
6182,合晶,tpex,1150618,3000.0,4.51,0.0,2026-06-19T12:10:06
6183,關貿,twse,1150618,22.32,4.52,3.93,2026-06-19T12:10:06
6184,大豐電,twse,1150618,19.81,1.55,6.39,2026-06-19T12:10:06
6185,幃翔,tpex,1150618,237.5,1.01,2.74,2026-06-19T12:10:06
6186,新潤,tpex,1150618,5.25,1.49,11.83,2026-06-19T12:10:06
6187,萬潤,tpex,1150618,81.84,17.5,0.95,2026-06-19T12:10:06
6188,廣明,tpex,1150618,25.68,1.77,4.02,2026-06-19T12:10:06
6189,豐藝,twse,1150618,20.87,2.23,4.92,2026-06-19T12:10:06
6190,萬泰科,tpex,1150618,45.8,4.12,2.41,2026-06-19T12:10:06
6191,精成科,twse,1150618,15.65,1.81,2.59,2026-06-19T12:10:06
6192,巨路,twse,1150618,12.03,1.56,4.94,2026-06-19T12:10:06
6194,育富,tpex,1150618,21.18,0.77,4.63,2026-06-19T12:10:06
6195,詩肯,tpex,1150618,15.36,1.04,3.64,2026-06-19T12:10:06
6196,帆宣,twse,1150618,36.11,7.15,1.14,2026-06-19T12:10:06
6197,佳必琪,twse,1150618,33.9,9.29,2.01,2026-06-19T12:10:06
6198,瑞築,tpex,1150618,,0.76,0.0,2026-06-19T12:10:06
6199,天品,tpex,1150618,59.06,6.01,0.0,2026-06-19T12:10:06
6201,亞弘電,twse,1150618,14.71,1.65,6.4,2026-06-19T12:10:06
6202,盛群,twse,1150618,101.52,3.83,1.01,2026-06-19T12:10:06
6203,海韻電,tpex,1150618,13.33,1.72,5.94,2026-06-19T12:10:06
6204,艾華,tpex,1150618,117.35,7.39,0.43,2026-06-19T12:10:06
6205,詮欣,twse,1150618,48.39,2.59,1.85,2026-06-19T12:10:06
6206,飛捷,twse,1150618,18.44,3.39,4.18,2026-06-19T12:10:06
6207,雷科,tpex,1150618,262.7,6.61,0.42,2026-06-19T12:10:06
6208,日揚,tpex,1150618,26.05,3.01,2.02,2026-06-19T12:10:06
6209,今國光,twse,1150618,56.13,4.96,0.51,2026-06-19T12:10:06
6210,慶生,tpex,1150618,,2.09,0.0,2026-06-19T12:10:06
6212,理銘,tpex,1150618,13.82,0.78,0.0,2026-06-19T12:10:06
6213,聯茂,twse,1150618,68.46,4.83,1.07,2026-06-19T12:10:06
6214,精誠,twse,1150618,14.88,2.03,4.23,2026-06-19T12:10:06
6215,和椿,twse,1150618,38.07,5.54,0.92,2026-06-19T12:10:06
6216,居易,twse,1150618,386.67,1.37,4.44,2026-06-19T12:10:06
6217,中探針,tpex,1150618,,9.53,0.0,2026-06-19T12:10:06
6218,豪勉,tpex,1150618,,2.63,0.0,2026-06-19T12:10:06
6219,富旺,tpex,1150618,16.27,0.77,0.0,2026-06-19T12:10:06
6220,岳豐,tpex,1150618,48.54,1.77,1.83,2026-06-19T12:10:06
6221,晉泰,tpex,1150618,11.51,1.33,4.92,2026-06-19T12:10:06
6222,立軒,tpex,1150618,,1.6,0.0,2026-06-19T12:10:06
6223,旺矽,tpex,1150618,170.79,39.89,0.34,2026-06-19T12:10:06
6224,聚鼎,twse,1150618,97.7,3.31,1.47,2026-06-19T12:10:06
6225,天瀚,twse,1150618,,8.0,,2026-06-19T12:10:06
6226,光鼎,twse,1150618,,1.19,,2026-06-19T12:10:06
6227,茂綸,tpex,1150618,13.99,3.22,3.69,2026-06-19T12:10:06
6228,全譜,tpex,1150618,,2.2,0.0,2026-06-19T12:10:06
6229,研通,tpex,1150618,308.33,1.58,2.16,2026-06-19T12:10:06
6230,尼得科超眾,twse,1150618,,1.98,0.17,2026-06-19T12:10:06
6231,系微,tpex,1150618,41.59,12.72,2.06,2026-06-19T12:10:06
6233,旺玖,tpex,1150618,,1.43,2.99,2026-06-19T12:10:06
6234,高僑,tpex,1150618,501.11,1.61,0.55,2026-06-19T12:10:06
6235,華孚,twse,1150618,15.66,1.63,2.96,2026-06-19T12:10:06
6236,中湛,tpex,1150618,1900.0,5.08,0.0,2026-06-19T12:10:06
6237,驊訊,tpex,1150618,,2.49,0.22,2026-06-19T12:10:06
6239,力成,twse,1150618,43.27,4.6,1.24,2026-06-19T12:10:06
6240,松崗,tpex,1150618,,1.12,0.0,2026-06-19T12:10:06
6241,鑫永洋,tpex,1150618,57.4,1.85,0.0,2026-06-19T12:10:06
6242,立康,tpex,1150618,15.02,1.32,5.46,2026-06-19T12:10:06
6243,迅杰,twse,1150618,,2.05,3.44,2026-06-19T12:10:06
6244,茂迪,tpex,1150618,316.11,2.5,0.49,2026-06-19T12:10:06
6245,立端,tpex,1150618,20.07,1.88,4.66,2026-06-19T12:10:06
6246,臺龍,tpex,1150618,18.18,1.4,0.0,2026-06-19T12:10:06
6248,沛波,tpex,1150618,13.69,0.84,6.39,2026-06-19T12:10:06
6257,矽格,twse,1150618,35.13,5.2,1.79,2026-06-19T12:10:06
6259,百徽,tpex,1150618,43.72,2.45,0.98,2026-06-19T12:10:06
6261,久元,tpex,1150618,23.75,1.95,2.53,2026-06-19T12:10:06
6263,普萊德,tpex,1150618,19.83,5.45,4.73,2026-06-19T12:10:06
6264,富裔,tpex,1150618,,0.85,0.0,2026-06-19T12:10:06
6265,方土昶,tpex,1150618,23.51,4.16,0.0,2026-06-19T12:10:06
6266,泰詠,tpex,1150618,14.31,1.69,6.87,2026-06-19T12:10:06
6269,台郡,twse,1150618,,1.22,,2026-06-19T12:10:06
6270,倍微,tpex,1150618,31.67,1.0,2.84,2026-06-19T12:10:06
6271,同欣電,twse,1150618,35.98,1.92,1.24,2026-06-19T12:10:06
6272,驊陞,twse,1150618,13.26,1.42,6.29,2026-06-19T12:10:06
6274,台燿,tpex,1150618,132.59,29.34,0.41,2026-06-19T12:10:06
6275,元山,tpex,1150618,17.2,2.34,4.23,2026-06-19T12:10:06
6276,安鈦克,tpex,1150618,,2.61,0.0,2026-06-19T12:10:06
6277,宏正,twse,1150618,22.28,1.86,4.83,2026-06-19T12:10:06
6278,台表科,twse,1150618,23.34,2.66,2.69,2026-06-19T12:10:06
6279,胡連,tpex,1150618,12.87,1.53,4.56,2026-06-19T12:10:06
6281,全國電,twse,1150618,13.81,1.91,6.41,2026-06-19T12:10:06
6282,康舒,twse,1150618,116.2,2.21,1.38,2026-06-19T12:10:06
6283,淳安,twse,1150618,,2.08,,2026-06-19T12:10:06
6284,佳邦,tpex,1150618,34.42,1.99,1.79,2026-06-19T12:10:06
6285,啟碁,twse,1150618,40.41,3.79,1.57,2026-06-19T12:10:06
6290,良維,tpex,1150618,37.28,7.17,1.94,2026-06-19T12:10:06
6291,沛亨,tpex,1150618,64.02,18.0,1.09,2026-06-19T12:10:06
6292,迅德,tpex,1150618,28.61,2.96,2.65,2026-06-19T12:10:06
6294,智基,tpex,1150618,10.86,1.49,10.51,2026-06-19T12:10:06
6405,悅城,twse,1150618,,1.68,,2026-06-19T12:10:06
6409,旭隼,twse,1150618,26.53,7.86,4.0,2026-06-19T12:10:06
6411,晶焱,tpex,1150618,34.92,2.17,2.09,2026-06-19T12:10:06
6412,群電,twse,1150618,17.62,2.54,4.04,2026-06-19T12:10:06
6414,樺漢,twse,1150618,17.8,2.12,3.6,2026-06-19T12:10:06
6415,矽力*-KY,twse,1150618,84.54,6.4,0.41,2026-06-19T12:10:06
6416,瑞祺電通,twse,1150618,18.4,1.76,3.35,2026-06-19T12:10:06
6417,韋僑,tpex,1150618,25.24,3.11,1.82,2026-06-19T12:10:06
6418,詠昇,tpex,1150618,56.52,2.15,1.2,2026-06-19T12:10:06
6419,京晨科,tpex,1150618,11.89,3.79,0.0,2026-06-19T12:10:06
6423,億而得,tpex,1150618,243.24,4.88,1.21,2026-06-19T12:10:06
6425,易發,tpex,1150618,,3.25,1.24,2026-06-19T12:10:06
6426,統新,twse,1150618,404.81,8.69,0.24,2026-06-19T12:10:06
6431,光麗-KY,twse,1150618,,3.41,,2026-06-19T12:10:06
6432,今展科,tpex,1150618,117.43,3.18,1.38,2026-06-19T12:10:06
6435,大中,tpex,1150618,29.45,6.25,2.36,2026-06-19T12:10:06
6438,迅得,twse,1150618,29.12,2.32,3.14,2026-06-19T12:10:06
6441,廣錠,tpex,1150618,,1.27,0.0,2026-06-19T12:10:06
6442,光聖,twse,1150618,73.37,21.49,0.61,2026-06-19T12:10:06
6443,元晶,twse,1150618,,5.69,,2026-06-19T12:10:06
6446,藥華藥,twse,1150618,66.46,11.44,0.25,2026-06-19T12:10:06
6449,鈺邦,twse,1150618,56.31,6.93,0.97,2026-06-19T12:10:06
6451,訊芯-KY,twse,1150618,,8.5,0.04,2026-06-19T12:10:06
6456,GIS-KY,twse,1150618,,0.85,,2026-06-19T12:10:06
6461,益得,tpex,1150618,,2.76,0.0,2026-06-19T12:10:06
6462,神盾,tpex,1150618,,1.53,0.0,2026-06-19T12:10:06
6464,台數科,twse,1150618,19.16,1.21,2.22,2026-06-19T12:10:06
6465,威潤,tpex,1150618,27.49,6.17,0.28,2026-06-19T12:10:06
6469,大樹,tpex,1150618,19.87,3.15,5.02,2026-06-19T12:10:06
6470,宇智,tpex,1150618,16.34,1.68,5.0,2026-06-19T12:10:06
