parameter_id,min_avg_volume_5d,price_breakout_days,min_institutional_net_buy,eps_quality_clip_low,eps_quality_clip_high,stop_loss,take_profit,exit_rule,filtered,selected,trades,covered_trade_months,full_trade_months,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp50_month_end,500000.0,240,0.0,,,0.3,0.5,month_end,77,25,25,5,5,5,19,6,0.64,0.106437,532183.45,5000000.0,0.106437
vol5_300000_high120_inst0k_epsloany_epshiany_slnone_tp30_month_end,300000.0,120,0.0,,,,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_300000_high120_inst0k_epsloany_epshiany_sl20_tp30_month_end,300000.0,120,0.0,,,0.2,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_300000_high120_inst0k_epsloany_epshiany_sl30_tp30_month_end,300000.0,120,0.0,,,0.3,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_300000_high240_inst0k_epsloany_epshiany_slnone_tp30_month_end,300000.0,240,0.0,,,,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_300000_high240_inst0k_epsloany_epshiany_sl20_tp30_month_end,300000.0,240,0.0,,,0.2,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_300000_high240_inst0k_epsloany_epshiany_sl30_tp30_month_end,300000.0,240,0.0,,,0.3,0.3,month_end,88,25,25,5,5,5,19,6,0.64,0.105649,528245.07,5000000.0,0.105649
vol5_50000_high20_instany_epsloany_epshiany_sl10_tp120_month_end,50000.0,20,,,,0.1,1.2,month_end,196,25,25,5,5,5,22,3,0.56,0.105625,528127.42,5000000.0,0.105625
vol5_500000_high120_instany_epsloany_epshiany_sl20_tpnone_month_end,500000.0,120,,,,0.2,,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_500000_high120_instany_epsloany_epshiany_sl20_tp80_month_end,500000.0,120,,,,0.2,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_500000_high120_instany_epsloany_epshiany_sl20_tp120_month_end,500000.0,120,,,,0.2,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_500000_high240_instany_epsloany_epshiany_sl20_tpnone_month_end,500000.0,240,,,,0.2,,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_500000_high240_instany_epsloany_epshiany_sl20_tp80_month_end,500000.0,240,,,,0.2,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_500000_high240_instany_epsloany_epshiany_sl20_tp120_month_end,500000.0,240,,,,0.2,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.102803,514013.0,5000000.0,0.102803
vol5_0_high60_instany_epsloany_epshiany_sl10_tp80_month_end,0.0,60,,,,0.1,0.8,month_end,163,25,25,5,5,5,22,3,0.56,0.102295,511476.37,5000000.0,0.102295
vol5_100000_high20_instany_epsloany_epshiany_sl20_tp120_month_end,100000.0,20,,,,0.2,1.2,month_end,180,25,25,5,5,5,20,5,0.52,0.102178,510888.51,5000000.0,0.102178
vol5_500000_high60_inst0k_epsloany_epshiany_sl10_tp50_month_end,500000.0,60,0.0,,,0.1,0.5,month_end,80,25,25,5,5,5,23,2,0.6,0.101949,509746.11,5000000.0,0.101949
vol5_500000_high120_instany_epsloany_epshiany_sl10_tpnone_month_end,500000.0,120,,,,0.1,,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_500000_high120_instany_epsloany_epshiany_sl10_tp80_month_end,500000.0,120,,,,0.1,0.8,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_500000_high120_instany_epsloany_epshiany_sl10_tp120_month_end,500000.0,120,,,,0.1,1.2,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_500000_high240_instany_epsloany_epshiany_sl10_tpnone_month_end,500000.0,240,,,,0.1,,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_500000_high240_instany_epsloany_epshiany_sl10_tp80_month_end,500000.0,240,,,,0.1,0.8,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_500000_high240_instany_epsloany_epshiany_sl10_tp120_month_end,500000.0,240,,,,0.1,1.2,month_end,100,25,25,5,5,5,22,3,0.64,0.101732,508658.72,5000000.0,0.101732
vol5_50000_high60_instany_epsloany_epshiany_sl10_tp80_month_end,50000.0,60,,,,0.1,0.8,month_end,149,25,25,5,5,5,22,3,0.56,0.101579,507894.66,5000000.0,0.101579
vol5_100000_high60_instany_epsloany_epshiany_sl10_tp80_month_end,100000.0,60,,,,0.1,0.8,month_end,143,25,25,5,5,5,22,3,0.56,0.101579,507894.66,5000000.0,0.101579
vol5_500000_high0_inst0k_epsloany_epshiany_slnone_tp50_month_end,500000.0,0,0.0,,,,0.5,month_end,1000,25,25,5,5,5,20,5,0.6,0.101485,507423.91,5000000.0,0.101485
vol5_500000_high0_inst0k_epsloany_epshiany_sl20_tp50_month_end,500000.0,0,0.0,,,0.2,0.5,month_end,1000,25,25,5,5,5,20,5,0.6,0.101485,507423.91,5000000.0,0.101485
vol5_500000_high0_inst0k_epsloany_epshiany_sl30_tp50_month_end,500000.0,0,0.0,,,0.3,0.5,month_end,1000,25,25,5,5,5,20,5,0.6,0.101485,507423.91,5000000.0,0.101485
vol5_500000_high120_instany_epsloany_epshiany_slnone_tpnone_month_end,500000.0,120,,,,,,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high120_instany_epsloany_epshiany_slnone_tp80_month_end,500000.0,120,,,,,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high120_instany_epsloany_epshiany_slnone_tp120_month_end,500000.0,120,,,,,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high120_instany_epsloany_epshiany_sl30_tpnone_month_end,500000.0,120,,,,0.3,,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high120_instany_epsloany_epshiany_sl30_tp80_month_end,500000.0,120,,,,0.3,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high120_instany_epsloany_epshiany_sl30_tp120_month_end,500000.0,120,,,,0.3,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_slnone_tpnone_month_end,500000.0,240,,,,,,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_slnone_tp80_month_end,500000.0,240,,,,,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_slnone_tp120_month_end,500000.0,240,,,,,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_sl30_tpnone_month_end,500000.0,240,,,,0.3,,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_sl30_tp80_month_end,500000.0,240,,,,0.3,0.8,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_500000_high240_instany_epsloany_epshiany_sl30_tp120_month_end,500000.0,240,,,,0.3,1.2,month_end,100,25,25,5,5,5,20,5,0.68,0.101193,505966.69,5000000.0,0.101193
vol5_100000_high20_inst0k_epsloany_epshiany_slnone_tp30_month_end,100000.0,20,0.0,,,,0.3,month_end,140,25,25,5,5,5,21,4,0.6,0.100963,504813.13,5000000.0,0.100963
vol5_100000_high20_inst0k_epsloany_epshiany_sl20_tp30_month_end,100000.0,20,0.0,,,0.2,0.3,month_end,140,25,25,5,5,5,21,4,0.6,0.100963,504813.13,5000000.0,0.100963
vol5_100000_high20_inst0k_epsloany_epshiany_sl30_tp30_month_end,100000.0,20,0.0,,,0.3,0.3,month_end,140,25,25,5,5,5,21,4,0.6,0.100963,504813.13,5000000.0,0.100963
vol5_500000_high20_inst0k_epsloany_epshiany_sl10_tp30_month_end,500000.0,20,0.0,,,0.1,0.3,month_end,96,25,25,5,5,5,23,2,0.64,0.100844,504220.92,5000000.0,0.100844
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp30_month_end,300000.0,60,0.0,,,,0.3,month_end,92,25,25,5,5,5,19,6,0.6,0.100797,503984.41,5000000.0,0.100797
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp30_month_end,300000.0,60,0.0,,,0.2,0.3,month_end,92,25,25,5,5,5,19,6,0.6,0.100797,503984.41,5000000.0,0.100797
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp30_month_end,300000.0,60,0.0,,,0.3,0.3,month_end,92,25,25,5,5,5,19,6,0.6,0.100797,503984.41,5000000.0,0.100797
vol5_50000_high20_instany_epsloany_epshiany_sl20_tp120_month_end,50000.0,20,,,,0.2,1.2,month_end,196,25,25,5,5,5,20,5,0.56,0.100722,503610.47,5000000.0,0.100722
vol5_100000_high20_instany_epsloany_epshiany_slnone_tp120_month_end,100000.0,20,,,,,1.2,month_end,180,25,25,5,5,5,20,5,0.52,0.100568,502842.2,5000000.0,0.100568
vol5_100000_high20_instany_epsloany_epshiany_sl30_tp120_month_end,100000.0,20,,,,0.3,1.2,month_end,180,25,25,5,5,5,20,5,0.52,0.100568,502842.2,5000000.0,0.100568
vol5_500000_high0_inst0k_epsloany_epshiany_slnone_tpnone_month_end,500000.0,0,0.0,,,,,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_slnone_tp80_month_end,500000.0,0,0.0,,,,0.8,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_slnone_tp120_month_end,500000.0,0,0.0,,,,1.2,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl20_tpnone_month_end,500000.0,0,0.0,,,0.2,,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl20_tp80_month_end,500000.0,0,0.0,,,0.2,0.8,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl20_tp120_month_end,500000.0,0,0.0,,,0.2,1.2,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl30_tpnone_month_end,500000.0,0,0.0,,,0.3,,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl30_tp80_month_end,500000.0,0,0.0,,,0.3,0.8,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high0_inst0k_epsloany_epshiany_sl30_tp120_month_end,500000.0,0,0.0,,,0.3,1.2,month_end,1000,25,25,5,5,5,20,5,0.6,0.100272,501358.76,5000000.0,0.100272
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tpnone_month_end,500000.0,60,0.0,,,,,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tp80_month_end,500000.0,60,0.0,,,,0.8,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tp120_month_end,500000.0,60,0.0,,,,1.2,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tpnone_month_end,500000.0,60,0.0,,,0.2,,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tp80_month_end,500000.0,60,0.0,,,0.2,0.8,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tp120_month_end,500000.0,60,0.0,,,0.2,1.2,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tpnone_month_end,500000.0,60,0.0,,,0.3,,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tp80_month_end,500000.0,60,0.0,,,0.3,0.8,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tp120_month_end,500000.0,60,0.0,,,0.3,1.2,month_end,80,25,25,5,5,5,19,6,0.68,0.099906,499531.02,5000000.0,0.099906
vol5_1000000_high0_inst0k_epsloany_epshiany_sl10_tp50_month_end,1000000.0,0,0.0,,,0.1,0.5,month_end,745,25,25,5,5,5,21,4,0.56,0.099439,497193.78,5000000.0,0.099439
vol5_50000_high20_instany_epsloany_epshiany_slnone_tp120_month_end,50000.0,20,,,,,1.2,month_end,196,25,25,5,5,5,20,5,0.56,0.099113,495564.16,5000000.0,0.099113
vol5_50000_high20_instany_epsloany_epshiany_sl30_tp120_month_end,50000.0,20,,,,0.3,1.2,month_end,196,25,25,5,5,5,20,5,0.56,0.099113,495564.16,5000000.0,0.099113
vol5_300000_high120_instany_epsloany_epshiany_sl10_tp30_month_end,300000.0,120,,,,0.1,0.3,month_end,112,25,25,5,5,5,22,3,0.6,0.098437,492183.03,5000000.0,0.098437
vol5_300000_high240_instany_epsloany_epshiany_sl10_tp30_month_end,300000.0,240,,,,0.1,0.3,month_end,112,25,25,5,5,5,22,3,0.6,0.098437,492183.03,5000000.0,0.098437
vol5_50000_high60_instany_epsloany_epshiany_sl20_tp80_month_end,50000.0,60,,,,0.2,0.8,month_end,149,25,25,5,5,5,20,5,0.56,0.097941,489704.24,5000000.0,0.097941
vol5_100000_high60_instany_epsloany_epshiany_sl20_tp80_month_end,100000.0,60,,,,0.2,0.8,month_end,143,25,25,5,5,5,20,5,0.56,0.097941,489704.24,5000000.0,0.097941
vol5_0_high120_instany_epsloany_epshiany_sl10_tp80_month_end,0.0,120,,,,0.1,0.8,month_end,157,25,25,5,5,5,22,3,0.52,0.097883,489414.68,5000000.0,0.097883
vol5_0_high240_instany_epsloany_epshiany_sl10_tp80_month_end,0.0,240,,,,0.1,0.8,month_end,157,25,25,5,5,5,22,3,0.52,0.097883,489414.68,5000000.0,0.097883
vol5_500000_high60_instany_epsloany_epshiany_sl20_tpnone_month_end,500000.0,60,,,,0.2,,month_end,103,25,25,5,5,5,20,5,0.68,0.097658,488290.68,5000000.0,0.097658
vol5_500000_high60_instany_epsloany_epshiany_sl20_tp80_month_end,500000.0,60,,,,0.2,0.8,month_end,103,25,25,5,5,5,20,5,0.68,0.097658,488290.68,5000000.0,0.097658
vol5_500000_high60_instany_epsloany_epshiany_sl20_tp120_month_end,500000.0,60,,,,0.2,1.2,month_end,103,25,25,5,5,5,20,5,0.68,0.097658,488290.68,5000000.0,0.097658
vol5_0_high60_instany_epsloany_epshiany_sl10_tp30_month_end,0.0,60,,,,0.1,0.3,month_end,163,25,25,5,5,5,23,2,0.6,0.09719,485951.82,5000000.0,0.09719
vol5_50000_high120_instany_epsloany_epshiany_sl10_tp80_month_end,50000.0,120,,,,0.1,0.8,month_end,143,25,25,5,5,5,22,3,0.52,0.097167,485832.97,5000000.0,0.097167
vol5_50000_high240_instany_epsloany_epshiany_sl10_tp80_month_end,50000.0,240,,,,0.1,0.8,month_end,143,25,25,5,5,5,22,3,0.52,0.097167,485832.97,5000000.0,0.097167
vol5_100000_high120_instany_epsloany_epshiany_sl10_tp80_month_end,100000.0,120,,,,0.1,0.8,month_end,138,25,25,5,5,5,22,3,0.52,0.097167,485832.97,5000000.0,0.097167
vol5_100000_high240_instany_epsloany_epshiany_sl10_tp80_month_end,100000.0,240,,,,0.1,0.8,month_end,138,25,25,5,5,5,22,3,0.52,0.097167,485832.97,5000000.0,0.097167
vol5_500000_high20_inst0k_epsloany_epshiany_slnone_tp50_month_end,500000.0,20,0.0,,,,0.5,month_end,96,25,25,5,5,5,20,5,0.68,0.096967,484836.02,5000000.0,0.096967
vol5_500000_high20_inst0k_epsloany_epshiany_sl20_tp50_month_end,500000.0,20,0.0,,,0.2,0.5,month_end,96,25,25,5,5,5,20,5,0.68,0.096967,484836.02,5000000.0,0.096967
vol5_500000_high20_inst0k_epsloany_epshiany_sl30_tp50_month_end,500000.0,20,0.0,,,0.3,0.5,month_end,96,25,25,5,5,5,20,5,0.68,0.096967,484836.02,5000000.0,0.096967
vol5_1000000_high0_inst0k_epsloany_epshiany_sl10_tpnone_month_end,1000000.0,0,0.0,,,0.1,,month_end,745,25,25,5,5,5,21,4,0.56,0.09685,484250.32,5000000.0,0.09685
vol5_1000000_high0_inst0k_epsloany_epshiany_sl10_tp80_month_end,1000000.0,0,0.0,,,0.1,0.8,month_end,745,25,25,5,5,5,21,4,0.56,0.09685,484250.32,5000000.0,0.09685
vol5_1000000_high0_inst0k_epsloany_epshiany_sl10_tp120_month_end,1000000.0,0,0.0,,,0.1,1.2,month_end,745,25,25,5,5,5,21,4,0.56,0.09685,484250.32,5000000.0,0.09685
vol5_0_high60_instany_epsloany_epshiany_sl20_tp80_month_end,0.0,60,,,,0.2,0.8,month_end,163,25,25,5,5,5,20,5,0.56,0.09678,483902.06,5000000.0,0.09678
vol5_500000_high60_instany_epsloany_epshiany_sl10_tpnone_month_end,500000.0,60,,,,0.1,,month_end,103,25,25,5,5,5,22,3,0.64,0.096587,482936.4,5000000.0,0.096587
vol5_500000_high60_instany_epsloany_epshiany_sl10_tp80_month_end,500000.0,60,,,,0.1,0.8,month_end,103,25,25,5,5,5,22,3,0.64,0.096587,482936.4,5000000.0,0.096587
vol5_500000_high60_instany_epsloany_epshiany_sl10_tp120_month_end,500000.0,60,,,,0.1,1.2,month_end,103,25,25,5,5,5,22,3,0.64,0.096587,482936.4,5000000.0,0.096587
vol5_50000_high60_instany_epsloany_epshiany_sl10_tp30_month_end,50000.0,60,,,,0.1,0.3,month_end,149,25,25,5,5,5,23,2,0.6,0.096474,482370.11,5000000.0,0.096474
vol5_100000_high60_instany_epsloany_epshiany_sl10_tp30_month_end,100000.0,60,,,,0.1,0.3,month_end,143,25,25,5,5,5,23,2,0.6,0.096474,482370.11,5000000.0,0.096474
vol5_50000_high60_instany_epsloany_epshiany_slnone_tp80_month_end,50000.0,60,,,,,0.8,month_end,149,25,25,5,5,5,20,5,0.56,0.096332,481657.93,5000000.0,0.096332
vol5_50000_high60_instany_epsloany_epshiany_sl30_tp80_month_end,50000.0,60,,,,0.3,0.8,month_end,149,25,25,5,5,5,20,5,0.56,0.096332,481657.93,5000000.0,0.096332
vol5_100000_high60_instany_epsloany_epshiany_slnone_tp80_month_end,100000.0,60,,,,,0.8,month_end,143,25,25,5,5,5,20,5,0.56,0.096332,481657.93,5000000.0,0.096332
vol5_100000_high60_instany_epsloany_epshiany_sl30_tp80_month_end,100000.0,60,,,,0.3,0.8,month_end,143,25,25,5,5,5,20,5,0.56,0.096332,481657.93,5000000.0,0.096332
vol5_300000_high120_instany_epsloany_epshiany_sl20_tp30_month_end,300000.0,120,,,,0.2,0.3,month_end,112,25,25,5,5,5,20,5,0.6,0.09605,480249.02,5000000.0,0.09605
vol5_300000_high240_instany_epsloany_epshiany_sl20_tp30_month_end,300000.0,240,,,,0.2,0.3,month_end,112,25,25,5,5,5,20,5,0.6,0.09605,480249.02,5000000.0,0.09605
vol5_500000_high60_instany_epsloany_epshiany_slnone_tpnone_month_end,500000.0,60,,,,,,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_500000_high60_instany_epsloany_epshiany_slnone_tp80_month_end,500000.0,60,,,,,0.8,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_500000_high60_instany_epsloany_epshiany_slnone_tp120_month_end,500000.0,60,,,,,1.2,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_500000_high60_instany_epsloany_epshiany_sl30_tpnone_month_end,500000.0,60,,,,0.3,,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_500000_high60_instany_epsloany_epshiany_sl30_tp80_month_end,500000.0,60,,,,0.3,0.8,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_500000_high60_instany_epsloany_epshiany_sl30_tp120_month_end,500000.0,60,,,,0.3,1.2,month_end,103,25,25,5,5,5,20,5,0.68,0.096049,480244.37,5000000.0,0.096049
vol5_100000_high20_inst0k_epsloany_epshiany_sl10_tp30_month_end,100000.0,20,0.0,,,0.1,0.3,month_end,140,25,25,5,5,5,23,2,0.56,0.095906,479528.97,5000000.0,0.095906
vol5_500000_high120_inst0k_epsloany_epshiany_sl10_tp50_month_end,500000.0,120,0.0,,,0.1,0.5,month_end,77,25,25,5,5,5,23,2,0.56,0.095828,479140.98,5000000.0,0.095828
vol5_500000_high240_inst0k_epsloany_epshiany_sl10_tp50_month_end,500000.0,240,0.0,,,0.1,0.5,month_end,77,25,25,5,5,5,23,2,0.56,0.095828,479140.98,5000000.0,0.095828
vol5_100000_high20_instany_epsloany_epshiany_sl10_tp30_month_end,100000.0,20,,,,0.1,0.3,month_end,180,25,25,5,5,5,22,3,0.56,0.095487,477437.22,5000000.0,0.095487
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp30_month_end,300000.0,120,100000.0,,,,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_300000_high120_inst100k_epsloany_epshiany_sl20_tp30_month_end,300000.0,120,100000.0,,,0.2,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_300000_high120_inst100k_epsloany_epshiany_sl30_tp30_month_end,300000.0,120,100000.0,,,0.3,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_300000_high240_inst100k_epsloany_epshiany_slnone_tp30_month_end,300000.0,240,100000.0,,,,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_300000_high240_inst100k_epsloany_epshiany_sl20_tp30_month_end,300000.0,240,100000.0,,,0.2,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_300000_high240_inst100k_epsloany_epshiany_sl30_tp30_month_end,300000.0,240,100000.0,,,0.3,0.3,month_end,69,25,25,5,5,5,19,6,0.64,0.095459,477292.69,5000000.0,0.095459
vol5_500000_high120_inst0k_epsloany_epshiany_sl10_tp30_month_end,500000.0,120,0.0,,,0.1,0.3,month_end,77,25,25,5,5,5,23,2,0.6,0.095425,477124.82,5000000.0,0.095425
vol5_500000_high240_inst0k_epsloany_epshiany_sl10_tp30_month_end,500000.0,240,0.0,,,0.1,0.3,month_end,77,25,25,5,5,5,23,2,0.6,0.095425,477124.82,5000000.0,0.095425
vol5_300000_high60_inst0k_epsloany_epshiany_sl10_tp30_month_end,300000.0,60,0.0,,,0.1,0.3,month_end,92,25,25,5,5,5,22,3,0.56,0.095373,476863.52,5000000.0,0.095373
vol5_0_high60_instany_epsloany_epshiany_slnone_tp80_month_end,0.0,60,,,,,0.8,month_end,163,25,25,5,5,5,20,5,0.56,0.095171,475855.75,5000000.0,0.095171
vol5_0_high60_instany_epsloany_epshiany_sl30_tp80_month_end,0.0,60,,,,0.3,0.8,month_end,163,25,25,5,5,5,20,5,0.56,0.095171,475855.75,5000000.0,0.095171
vol5_500000_high20_inst0k_epsloany_epshiany_slnone_tpnone_month_end,500000.0,20,0.0,,,,,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_slnone_tp80_month_end,500000.0,20,0.0,,,,0.8,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_slnone_tp120_month_end,500000.0,20,0.0,,,,1.2,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl20_tpnone_month_end,500000.0,20,0.0,,,0.2,,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl20_tp80_month_end,500000.0,20,0.0,,,0.2,0.8,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl20_tp120_month_end,500000.0,20,0.0,,,0.2,1.2,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl30_tpnone_month_end,500000.0,20,0.0,,,0.3,,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl30_tp80_month_end,500000.0,20,0.0,,,0.3,0.8,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_500000_high20_inst0k_epsloany_epshiany_sl30_tp120_month_end,500000.0,20,0.0,,,0.3,1.2,month_end,96,25,25,5,5,5,20,5,0.68,0.094788,473940.66,5000000.0,0.094788
vol5_300000_high120_instany_epsloany_epshiany_slnone_tp30_month_end,300000.0,120,,,,,0.3,month_end,112,25,25,5,5,5,20,5,0.6,0.094441,472202.71,5000000.0,0.094441
vol5_300000_high120_instany_epsloany_epshiany_sl30_tp30_month_end,300000.0,120,,,,0.3,0.3,month_end,112,25,25,5,5,5,20,5,0.6,0.094441,472202.71,5000000.0,0.094441
