parameter_id,mom_min,yoy_min,foreign_min,trust_min,breakout_days,volume_ratio_min,top_n,exit_rule,revenue_filtered,price_filtered,selected,trades,covered_selected_months,full_selected_months,covered_trade_months,full_trade_months,min_selected_per_month,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
mom0_yoy50_foreignany_trustany_high0_vol1.5_top5_month_end,0.0,0.5,,,0,1.5,5,month_end,246,60,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom0_yoy50_foreignany_trust0k_high0_vol1.5_top5_month_end,0.0,0.5,,0.0,0,1.5,5,month_end,215,58,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom0_yoy50_foreign0k_trustany_high0_vol1.5_top5_month_end,0.0,0.5,0.0,,0,1.5,5,month_end,218,56,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom0_yoy50_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.0,0.5,0.0,0.0,0,1.5,5,month_end,187,54,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom10_yoy50_foreignany_trustany_high0_vol1.5_top5_month_end,0.1,0.5,,,0,1.5,5,month_end,188,47,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom10_yoy50_foreignany_trust0k_high0_vol1.5_top5_month_end,0.1,0.5,,0.0,0,1.5,5,month_end,166,45,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom10_yoy50_foreign0k_trustany_high0_vol1.5_top5_month_end,0.1,0.5,0.0,,0,1.5,5,month_end,172,46,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom10_yoy50_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.1,0.5,0.0,0.0,0,1.5,5,month_end,150,44,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom20_yoy50_foreignany_trustany_high0_vol1.5_top5_month_end,0.2,0.5,,,0,1.5,5,month_end,145,41,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom20_yoy50_foreignany_trust0k_high0_vol1.5_top5_month_end,0.2,0.5,,0.0,0,1.5,5,month_end,132,40,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom20_yoy50_foreign0k_trustany_high0_vol1.5_top5_month_end,0.2,0.5,0.0,,0,1.5,5,month_end,134,40,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom20_yoy50_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.2,0.5,0.0,0.0,0,1.5,5,month_end,121,39,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom30_yoy50_foreignany_trustany_high0_vol1.5_top5_month_end,0.3,0.5,,,0,1.5,5,month_end,109,35,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom30_yoy50_foreignany_trust0k_high0_vol1.5_top5_month_end,0.3,0.5,,0.0,0,1.5,5,month_end,101,34,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom30_yoy50_foreign0k_trustany_high0_vol1.5_top5_month_end,0.3,0.5,0.0,,0,1.5,5,month_end,105,34,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom30_yoy50_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.3,0.5,0.0,0.0,0,1.5,5,month_end,97,33,25,25,5,5,5,5,5,5,18,7,0.64,0.04519,225951.88,5000000.0,0.04519
mom0_yoy0_foreign0k_trustany_high0_vol0.0_top5_month_end,0.0,0.0,0.0,,0,0.0,5,month_end,676,556,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom0_yoy0_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.0,0.0,0.0,0.0,0,0.0,5,month_end,586,492,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom10_yoy0_foreign0k_trustany_high0_vol0.0_top5_month_end,0.1,0.0,0.0,,0,0.0,5,month_end,454,373,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom10_yoy0_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.1,0.0,0.0,0.0,0,0.0,5,month_end,402,337,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom20_yoy0_foreign0k_trustany_high0_vol0.0_top5_month_end,0.2,0.0,0.0,,0,0.0,5,month_end,324,267,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom20_yoy0_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.2,0.0,0.0,0.0,0,0.0,5,month_end,291,245,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom30_yoy0_foreign0k_trustany_high0_vol0.0_top5_month_end,0.3,0.0,0.0,,0,0.0,5,month_end,229,190,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom30_yoy0_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.3,0.0,0.0,0.0,0,0.0,5,month_end,210,177,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom50_yoy0_foreign0k_trustany_high0_vol0.0_top5_month_end,0.5,0.0,0.0,,0,0.0,5,month_end,138,111,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom50_yoy0_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.5,0.0,0.0,0.0,0,0.0,5,month_end,129,107,25,25,5,5,5,5,5,5,19,6,0.6,0.044376,221881.27,5000000.0,0.044376
mom0_yoy50_foreignany_trustany_high0_vol0.0_top5_month_end,0.0,0.5,,,0,0.0,5,month_end,246,206,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom0_yoy50_foreignany_trust0k_high0_vol0.0_top5_month_end,0.0,0.5,,0.0,0,0.0,5,month_end,215,182,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom0_yoy50_foreign0k_trustany_high0_vol0.0_top5_month_end,0.0,0.5,0.0,,0,0.0,5,month_end,218,182,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom0_yoy50_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.0,0.5,0.0,0.0,0,0.0,5,month_end,187,158,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom10_yoy50_foreignany_trustany_high0_vol0.0_top5_month_end,0.1,0.5,,,0,0.0,5,month_end,188,157,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom10_yoy50_foreignany_trust0k_high0_vol0.0_top5_month_end,0.1,0.5,,0.0,0,0.0,5,month_end,166,140,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom10_yoy50_foreign0k_trustany_high0_vol0.0_top5_month_end,0.1,0.5,0.0,,0,0.0,5,month_end,172,144,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom10_yoy50_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.1,0.5,0.0,0.0,0,0.0,5,month_end,150,127,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom20_yoy50_foreignany_trustany_high0_vol0.0_top5_month_end,0.2,0.5,,,0,0.0,5,month_end,145,118,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom20_yoy50_foreignany_trust0k_high0_vol0.0_top5_month_end,0.2,0.5,,0.0,0,0.0,5,month_end,132,109,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom20_yoy50_foreign0k_trustany_high0_vol0.0_top5_month_end,0.2,0.5,0.0,,0,0.0,5,month_end,134,109,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom20_yoy50_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.2,0.5,0.0,0.0,0,0.0,5,month_end,121,100,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom30_yoy50_foreignany_trustany_high0_vol0.0_top5_month_end,0.3,0.5,,,0,0.0,5,month_end,109,89,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom30_yoy50_foreignany_trust0k_high0_vol0.0_top5_month_end,0.3,0.5,,0.0,0,0.0,5,month_end,101,83,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom30_yoy50_foreign0k_trustany_high0_vol0.0_top5_month_end,0.3,0.5,0.0,,0,0.0,5,month_end,105,85,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom30_yoy50_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.3,0.5,0.0,0.0,0,0.0,5,month_end,97,79,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom50_yoy50_foreignany_trustany_high0_vol0.0_top5_month_end,0.5,0.5,,,0,0.0,5,month_end,72,56,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom50_yoy50_foreignany_trust0k_high0_vol0.0_top5_month_end,0.5,0.5,,0.0,0,0.0,5,month_end,68,54,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom50_yoy50_foreign0k_trustany_high0_vol0.0_top5_month_end,0.5,0.5,0.0,,0,0.0,5,month_end,72,56,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom50_yoy50_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.5,0.5,0.0,0.0,0,0.0,5,month_end,68,54,25,25,5,5,5,5,5,5,18,7,0.64,0.044332,221659.38,5000000.0,0.044332
mom0_yoy0_foreignany_trustany_high0_vol3.0_top5_month_end,0.0,0.0,,,0,3.0,5,month_end,744,56,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy0_foreignany_trust0k_high0_vol3.0_top5_month_end,0.0,0.0,,0.0,0,3.0,5,month_end,654,53,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy0_foreign0k_trustany_high0_vol3.0_top5_month_end,0.0,0.0,0.0,,0,3.0,5,month_end,676,54,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy0_foreign0k_trust0k_high0_vol3.0_top5_month_end,0.0,0.0,0.0,0.0,0,3.0,5,month_end,586,51,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy10_foreignany_trustany_high0_vol3.0_top5_month_end,0.0,0.1,,,0,3.0,5,month_end,612,50,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy10_foreignany_trust0k_high0_vol3.0_top5_month_end,0.0,0.1,,0.0,0,3.0,5,month_end,537,48,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy10_foreign0k_trustany_high0_vol3.0_top5_month_end,0.0,0.1,0.0,,0,3.0,5,month_end,552,48,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy10_foreign0k_trust0k_high0_vol3.0_top5_month_end,0.0,0.1,0.0,0.0,0,3.0,5,month_end,477,46,25,25,5,5,5,5,5,5,19,6,0.64,0.044261,221307.46,5000000.0,0.044261
mom0_yoy0_foreign100k_trust0k_high0_vol0.0_top5_month_end,0.0,0.0,100000.0,0.0,0,0.0,5,month_end,213,156,25,25,5,5,5,5,5,5,19,6,0.52,0.043745,218725.74,5000000.0,0.043745
mom10_yoy0_foreign100k_trust0k_high0_vol0.0_top5_month_end,0.1,0.0,100000.0,0.0,0,0.0,5,month_end,133,94,25,25,5,5,5,5,5,5,19,6,0.52,0.043745,218725.74,5000000.0,0.043745
mom20_yoy0_foreign100k_trust0k_high0_vol0.0_top5_month_end,0.2,0.0,100000.0,0.0,0,0.0,5,month_end,89,63,25,25,5,5,5,5,5,5,19,6,0.52,0.043745,218725.74,5000000.0,0.043745
mom0_yoy0_foreignany_trustany_high0_vol2.0_top5_month_end,0.0,0.0,,,0,2.0,5,month_end,744,107,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom0_yoy0_foreignany_trust0k_high0_vol2.0_top5_month_end,0.0,0.0,,0.0,0,2.0,5,month_end,654,102,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom0_yoy0_foreign0k_trustany_high0_vol2.0_top5_month_end,0.0,0.0,0.0,,0,2.0,5,month_end,676,103,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom0_yoy0_foreign0k_trust0k_high0_vol2.0_top5_month_end,0.0,0.0,0.0,0.0,0,2.0,5,month_end,586,98,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom10_yoy0_foreignany_trustany_high0_vol2.0_top5_month_end,0.1,0.0,,,0,2.0,5,month_end,484,80,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom10_yoy0_foreignany_trust0k_high0_vol2.0_top5_month_end,0.1,0.0,,0.0,0,2.0,5,month_end,432,78,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom10_yoy0_foreign0k_trustany_high0_vol2.0_top5_month_end,0.1,0.0,0.0,,0,2.0,5,month_end,454,80,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom10_yoy0_foreign0k_trust0k_high0_vol2.0_top5_month_end,0.1,0.0,0.0,0.0,0,2.0,5,month_end,402,78,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom20_yoy0_foreignany_trustany_high0_vol2.0_top5_month_end,0.2,0.0,,,0,2.0,5,month_end,340,67,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom20_yoy0_foreignany_trust0k_high0_vol2.0_top5_month_end,0.2,0.0,,0.0,0,2.0,5,month_end,307,66,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom20_yoy0_foreign0k_trustany_high0_vol2.0_top5_month_end,0.2,0.0,0.0,,0,2.0,5,month_end,324,67,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom20_yoy0_foreign0k_trust0k_high0_vol2.0_top5_month_end,0.2,0.0,0.0,0.0,0,2.0,5,month_end,291,66,25,25,5,5,5,5,5,5,18,7,0.68,0.040085,200423.0,5000000.0,0.040085
mom0_yoy10_foreignany_trustany_high0_vol1.5_top5_month_end,0.0,0.1,,,0,1.5,5,month_end,612,139,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom0_yoy10_foreignany_trust0k_high0_vol1.5_top5_month_end,0.0,0.1,,0.0,0,1.5,5,month_end,537,131,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom0_yoy10_foreign0k_trustany_high0_vol1.5_top5_month_end,0.0,0.1,0.0,,0,1.5,5,month_end,552,131,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom0_yoy10_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.0,0.1,0.0,0.0,0,1.5,5,month_end,477,123,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom10_yoy10_foreignany_trustany_high0_vol1.5_top5_month_end,0.1,0.1,,,0,1.5,5,month_end,413,105,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom10_yoy10_foreignany_trust0k_high0_vol1.5_top5_month_end,0.1,0.1,,0.0,0,1.5,5,month_end,372,101,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom10_yoy10_foreign0k_trustany_high0_vol1.5_top5_month_end,0.1,0.1,0.0,,0,1.5,5,month_end,386,104,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom10_yoy10_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.1,0.1,0.0,0.0,0,1.5,5,month_end,345,100,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom20_yoy10_foreignany_trustany_high0_vol1.5_top5_month_end,0.2,0.1,,,0,1.5,5,month_end,291,85,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom20_yoy10_foreignany_trust0k_high0_vol1.5_top5_month_end,0.2,0.1,,0.0,0,1.5,5,month_end,267,83,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom20_yoy10_foreign0k_trustany_high0_vol1.5_top5_month_end,0.2,0.1,0.0,,0,1.5,5,month_end,275,84,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom20_yoy10_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.2,0.1,0.0,0.0,0,1.5,5,month_end,251,82,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom30_yoy10_foreignany_trustany_high0_vol1.5_top5_month_end,0.3,0.1,,,0,1.5,5,month_end,204,65,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom30_yoy10_foreignany_trust0k_high0_vol1.5_top5_month_end,0.3,0.1,,0.0,0,1.5,5,month_end,189,64,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom30_yoy10_foreign0k_trustany_high0_vol1.5_top5_month_end,0.3,0.1,0.0,,0,1.5,5,month_end,198,64,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom30_yoy10_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.3,0.1,0.0,0.0,0,1.5,5,month_end,183,63,25,25,5,5,5,5,5,5,18,7,0.68,0.039775,198875.85,5000000.0,0.039775
mom0_yoy20_foreignany_trustany_high0_vol1.5_top5_month_end,0.0,0.2,,,0,1.5,5,month_end,469,109,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom0_yoy20_foreignany_trust0k_high0_vol1.5_top5_month_end,0.0,0.2,,0.0,0,1.5,5,month_end,407,103,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom0_yoy20_foreign0k_trustany_high0_vol1.5_top5_month_end,0.0,0.2,0.0,,0,1.5,5,month_end,427,103,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom0_yoy20_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.0,0.2,0.0,0.0,0,1.5,5,month_end,365,97,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom10_yoy20_foreignany_trustany_high0_vol1.5_top5_month_end,0.1,0.2,,,0,1.5,5,month_end,330,81,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom10_yoy20_foreignany_trust0k_high0_vol1.5_top5_month_end,0.1,0.2,,0.0,0,1.5,5,month_end,296,78,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom10_yoy20_foreign0k_trustany_high0_vol1.5_top5_month_end,0.1,0.2,0.0,,0,1.5,5,month_end,310,80,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom10_yoy20_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.1,0.2,0.0,0.0,0,1.5,5,month_end,276,77,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom20_yoy20_foreignany_trustany_high0_vol1.5_top5_month_end,0.2,0.2,,,0,1.5,5,month_end,235,63,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom20_yoy20_foreignany_trust0k_high0_vol1.5_top5_month_end,0.2,0.2,,0.0,0,1.5,5,month_end,216,62,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom20_yoy20_foreign0k_trustany_high0_vol1.5_top5_month_end,0.2,0.2,0.0,,0,1.5,5,month_end,222,62,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom20_yoy20_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.2,0.2,0.0,0.0,0,1.5,5,month_end,203,61,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom30_yoy20_foreignany_trustany_high0_vol1.5_top5_month_end,0.3,0.2,,,0,1.5,5,month_end,176,51,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom30_yoy20_foreignany_trust0k_high0_vol1.5_top5_month_end,0.3,0.2,,0.0,0,1.5,5,month_end,163,50,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom30_yoy20_foreign0k_trustany_high0_vol1.5_top5_month_end,0.3,0.2,0.0,,0,1.5,5,month_end,171,50,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom30_yoy20_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.3,0.2,0.0,0.0,0,1.5,5,month_end,158,49,25,25,5,5,5,5,5,5,18,7,0.68,0.039472,197360.23,5000000.0,0.039472
mom0_yoy30_foreignany_trustany_high0_vol0.0_top5_month_end,0.0,0.3,,,0,0.0,5,month_end,368,306,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom0_yoy30_foreignany_trust0k_high0_vol0.0_top5_month_end,0.0,0.3,,0.0,0,0.0,5,month_end,324,274,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom0_yoy30_foreign0k_trustany_high0_vol0.0_top5_month_end,0.0,0.3,0.0,,0,0.0,5,month_end,330,273,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom0_yoy30_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.0,0.3,0.0,0.0,0,0.0,5,month_end,286,241,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom10_yoy30_foreignany_trustany_high0_vol0.0_top5_month_end,0.1,0.3,,,0,0.0,5,month_end,268,220,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom10_yoy30_foreignany_trust0k_high0_vol0.0_top5_month_end,0.1,0.3,,0.0,0,0.0,5,month_end,240,201,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom10_yoy30_foreign0k_trustany_high0_vol0.0_top5_month_end,0.1,0.3,0.0,,0,0.0,5,month_end,249,205,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom10_yoy30_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.1,0.3,0.0,0.0,0,0.0,5,month_end,221,186,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom20_yoy30_foreignany_trustany_high0_vol0.0_top5_month_end,0.2,0.3,,,0,0.0,5,month_end,201,162,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom20_yoy30_foreignany_trust0k_high0_vol0.0_top5_month_end,0.2,0.3,,0.0,0,0.0,5,month_end,185,152,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom20_yoy30_foreign0k_trustany_high0_vol0.0_top5_month_end,0.2,0.3,0.0,,0,0.0,5,month_end,188,152,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom20_yoy30_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.2,0.3,0.0,0.0,0,0.0,5,month_end,172,142,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom30_yoy30_foreignany_trustany_high0_vol0.0_top5_month_end,0.3,0.3,,,0,0.0,5,month_end,153,125,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom30_yoy30_foreignany_trust0k_high0_vol0.0_top5_month_end,0.3,0.3,,0.0,0,0.0,5,month_end,142,118,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom30_yoy30_foreign0k_trustany_high0_vol0.0_top5_month_end,0.3,0.3,0.0,,0,0.0,5,month_end,148,121,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom30_yoy30_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.3,0.3,0.0,0.0,0,0.0,5,month_end,137,114,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom50_yoy30_foreignany_trustany_high0_vol0.0_top5_month_end,0.5,0.3,,,0,0.0,5,month_end,99,78,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom50_yoy30_foreignany_trust0k_high0_vol0.0_top5_month_end,0.5,0.3,,0.0,0,0.0,5,month_end,93,76,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom50_yoy30_foreign0k_trustany_high0_vol0.0_top5_month_end,0.5,0.3,0.0,,0,0.0,5,month_end,99,78,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom50_yoy30_foreign0k_trust0k_high0_vol0.0_top5_month_end,0.5,0.3,0.0,0.0,0,0.0,5,month_end,93,76,25,25,5,5,5,5,5,5,19,6,0.64,0.037455,187274.27,5000000.0,0.037455
mom0_yoy0_foreign100k_trust0k_high0_vol1.5_top5_month_end,0.0,0.0,100000.0,0.0,0,1.5,5,month_end,213,52,25,25,5,5,5,5,5,5,19,6,0.6,0.037251,186256.01,5000000.0,0.037251
mom0_yoy30_foreignany_trustany_high0_vol1.5_top5_month_end,0.0,0.3,,,0,1.5,5,month_end,368,88,25,25,5,5,5,5,5,5,18,7,0.68,0.037065,185323.98,5000000.0,0.037065
mom0_yoy30_foreignany_trust0k_high0_vol1.5_top5_month_end,0.0,0.3,,0.0,0,1.5,5,month_end,324,84,25,25,5,5,5,5,5,5,18,7,0.68,0.037065,185323.98,5000000.0,0.037065
mom0_yoy30_foreign0k_trustany_high0_vol1.5_top5_month_end,0.0,0.3,0.0,,0,1.5,5,month_end,330,82,25,25,5,5,5,5,5,5,18,7,0.68,0.037065,185323.98,5000000.0,0.037065
mom0_yoy30_foreign0k_trust0k_high0_vol1.5_top5_month_end,0.0,0.3,0.0,0.0,0,1.5,5,month_end,286,78,25,25,5,5,5,5,5,5,18,7,0.68,0.037065,185323.98,5000000.0,0.037065
