event_id,revenue_month,announcement_date,announcement_time,market,stock_id,company_name,current_month_revenue,previous_month_revenue,previous_year_month_revenue,mom_pct,yoy_pct,cumulative_revenue,previous_year_cumulative_revenue,cumulative_yoy_pct,note,source_url
revenue_202603_5228,2026-03,2026-04-10,after_close,otc,5228,鈺鎧,81255.0,33586.0,44617.0,1.4193,0.8210999999999999,180627.0,121912.0,0.4816,訂單回溫,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5291,2026-03,2026-04-10,after_close,otc,5291,邑昇,116514.0,84806.0,82263.0,0.3738,0.4163,322031.0,257144.0,0.2523,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5309,2026-03,2026-04-10,after_close,otc,5309,系統電,291659.0,286692.0,310150.0,0.0173,-0.0596,863335.0,873387.0,-0.0115,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5328,2026-03,2026-04-10,after_close,otc,5328,華容,87058.0,56884.0,80360.0,0.5304,0.0833,234435.0,207718.0,0.1286,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5340,2026-03,2026-04-10,after_close,otc,5340,建榮,223796.0,193126.0,188885.0,0.1588,0.1848,629408.0,515163.0,0.2217,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5355,2026-03,2026-04-10,after_close,otc,5355,佳總,45586.0,26740.0,40179.0,0.7047,0.13449999999999998,118960.0,117334.0,0.0138,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5439,2026-03,2026-04-10,after_close,otc,5439,高技,913646.0,819107.0,569895.0,0.11539999999999999,0.6031,2537736.0,1424239.0,0.7818,"115年3月營收淨額較去年同期增加343,751仟元，因客戶需求增加",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5457,2026-03,2026-04-10,after_close,otc,5457,宣德,1890764.0,1398657.0,1931411.0,0.3518,-0.021,5132408.0,5364672.0,-0.0432,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5460,2026-03,2026-04-10,after_close,otc,5460,同協,27466.0,19254.0,23589.0,0.4265,0.1643,69915.0,57681.0,0.212,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5464,2026-03,2026-04-10,after_close,otc,5464,霖宏,120732.0,66592.0,79670.0,0.813,0.5154,290823.0,243121.0,0.1962,訂單增加,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5475,2026-03,2026-04-10,after_close,otc,5475,德宏,138614.0,81744.0,67590.0,0.6957,1.0508,320761.0,166386.0,0.9278,市場價格及需求數量上漲,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5488,2026-03,2026-04-10,after_close,otc,5488,松普,88157.0,41702.0,73387.0,1.1139000000000001,0.20120000000000002,236688.0,192559.0,0.2291,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5498,2026-03,2026-04-10,after_close,otc,5498,凱崴,161423.0,140483.0,109318.0,0.149,0.47659999999999997,447662.0,301080.0,0.4868,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6114,2026-03,2026-04-10,after_close,otc,6114,久威,69228.0,51910.0,93580.0,0.3336,-0.2602,197387.0,254273.0,-0.2237,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6124,2026-03,2026-04-10,after_close,otc,6124,業強,200244.0,88482.0,173482.0,1.2631000000000001,0.1542,462124.0,372489.0,0.24059999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6126,2026-03,2026-04-10,after_close,otc,6126,信音,504528.0,327171.0,358714.0,0.542,0.4064,1308273.0,886527.0,0.4757,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6127,2026-03,2026-04-10,after_close,otc,6127,九豪,91808.0,67279.0,83434.0,0.36450000000000005,0.1003,242773.0,252126.0,-0.037000000000000005,以上資訊係屬初步自行結算完成，未經會計師簽證或核閱,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6134,2026-03,2026-04-10,after_close,otc,6134,萬旭,185797.0,154124.0,137164.0,0.20550000000000002,0.35450000000000004,565800.0,375908.0,0.5051,本月較去年同期營收業績提升,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6156,2026-03,2026-04-10,after_close,otc,6156,松上,496579.0,360494.0,488554.0,0.3774,0.016399999999999998,1385886.0,1379106.0,0.0049,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6158,2026-03,2026-04-10,after_close,otc,6158,禾昌,164199.0,102388.0,161414.0,0.6036,0.0172,413758.0,440263.0,-0.0602,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6173,2026-03,2026-04-10,after_close,otc,6173,信昌電,370763.0,303212.0,328998.0,0.2227,0.12689999999999999,1018333.0,941303.0,0.0818,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6174,2026-03,2026-04-10,after_close,otc,6174,安��,60886.0,42409.0,46483.0,0.43560000000000004,0.3098,165803.0,143776.0,0.1532,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6175,2026-03,2026-04-10,after_close,otc,6175,立敦,420427.0,344405.0,353703.0,0.2207,0.1886,1118439.0,1072282.0,0.043,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6185,2026-03,2026-04-10,after_close,otc,6185,幃翔,51165.0,42050.0,48018.0,0.2167,0.0655,153969.0,125616.0,0.2257,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6194,2026-03,2026-04-10,after_close,otc,6194,育富,85652.0,63069.0,129762.0,0.358,-0.33990000000000004,264179.0,357474.0,-0.2609,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6203,2026-03,2026-04-10,after_close,otc,6203,海韻電,129814.0,74729.0,281577.0,0.7371,-0.5389,542167.0,685322.0,-0.20879999999999999,"因市場需求減少, 營收較去年同期減少。",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6204,2026-03,2026-04-10,after_close,otc,6204,艾華,31098.0,17898.0,33895.0,0.7375,-0.0825,87689.0,92526.0,-0.052199999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6207,2026-03,2026-04-10,after_close,otc,6207,雷科,157466.0,55061.0,137789.0,1.8598,0.14279999999999998,273028.0,279811.0,-0.0242,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6210,2026-03,2026-04-10,after_close,otc,6210,慶生,45891.0,27207.0,22672.0,0.6867,1.0241,105059.0,69467.0,0.5123,訂單增加,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6217,2026-03,2026-04-10,after_close,otc,6217,中探針,358679.0,298910.0,310764.0,0.1999,0.15410000000000001,1078725.0,790291.0,0.3649,無,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6220,2026-03,2026-04-10,after_close,otc,6220,岳豐,615178.0,581865.0,770579.0,0.0572,-0.2016,2075706.0,2268097.0,-0.0848,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6259,2026-03,2026-04-10,after_close,otc,6259,百徽,70143.0,40411.0,51155.0,0.7356999999999999,0.3711,171262.0,113038.0,0.515,主係客戶訂單增加，以致營收增加。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6266,2026-03,2026-04-10,after_close,otc,6266,泰詠,258667.0,218291.0,298223.0,0.18489999999999998,-0.1326,741003.0,778116.0,-0.047599999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6274,2026-03,2026-04-10,after_close,otc,6274,台燿,3781706.0,2740833.0,2194287.0,0.3797,0.7234,10055818.0,6368792.0,0.5789,產品組合優化,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6275,2026-03,2026-04-10,after_close,otc,6275,元山,403011.0,291386.0,386863.0,0.38299999999999995,0.0417,1129324.0,986778.0,0.1444,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6279,2026-03,2026-04-10,after_close,otc,6279,胡連,652357.0,632537.0,759010.0,0.0313,-0.1405,2123415.0,2327489.0,-0.0876,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6284,2026-03,2026-04-10,after_close,otc,6284,佳邦,563083.0,434150.0,657763.0,0.2969,-0.1439,1674744.0,1863285.0,-0.1011,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6290,2026-03,2026-04-10,after_close,otc,6290,良維,920262.0,862646.0,790210.0,0.0667,0.16449999999999998,2609922.0,2341020.0,0.1148,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6292,2026-03,2026-04-10,after_close,otc,6292,迅德,107784.0,84758.0,75038.0,0.2716,0.4363,286697.0,230955.0,0.2413,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6418,2026-03,2026-04-10,after_close,otc,6418,詠昇,61818.0,35163.0,77210.0,0.758,-0.1993,174686.0,173222.0,0.0084,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6432,2026-03,2026-04-10,after_close,otc,6432,今展科,106524.0,74257.0,113275.0,0.43450000000000005,-0.059500000000000004,293679.0,287150.0,0.0227,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6538,2026-03,2026-04-10,after_close,otc,6538,倉和,124129.0,96309.0,163202.0,0.2888,-0.2394,310498.0,425658.0,-0.2705,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6584,2026-03,2026-04-10,after_close,otc,6584,南俊國際,312165.0,251960.0,204410.0,0.2389,0.5271,866888.0,499540.0,0.7353000000000001,主係雲端CSP客戶的GB系列AI伺服器導軌持續出貨以及通用型伺服器導軌出貨增溫所致,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6597,2026-03,2026-04-10,after_close,otc,6597,立誠,64152.0,41410.0,68920.0,0.5490999999999999,-0.0691,159552.0,207117.0,-0.2296,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6642,2026-03,2026-04-10,after_close,otc,6642,富致,56110.0,32723.0,48211.0,0.7145999999999999,0.1638,141191.0,137438.0,0.0273,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6664,2026-03,2026-04-10,after_close,otc,6664,群翊,236478.0,205731.0,192398.0,0.1494,0.2291,667210.0,571393.0,0.16760000000000003,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6727,2026-03,2026-04-10,after_close,otc,6727,亞泰金屬,191326.0,231738.0,146469.0,-0.1743,0.3062,693899.0,260301.0,1.6657,當月認列台數較多,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6761,2026-03,2026-04-10,after_close,otc,6761,穩得,166649.0,114505.0,195478.0,0.45530000000000004,-0.1474,455112.0,535118.0,-0.1495,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6821,2026-03,2026-04-10,after_close,otc,6821,聯寶,44107.0,28059.0,53523.0,0.5719,-0.1759,122068.0,138129.0,-0.1162,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6913,2026-03,2026-04-10,after_close,otc,6913,鴻呈,238626.0,204064.0,209881.0,0.1693,0.1369,712391.0,578564.0,0.23129999999999998,無,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6967,2026-03,2026-04-10,after_close,otc,6967,汎瑋材料,158907.0,90516.0,111537.0,0.7555,0.42469999999999997,379255.0,294762.0,0.2866,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_7744,2026-03,2026-04-10,after_close,otc,7744,崴寶,336156.0,214126.0,174335.0,0.5698,0.9281999999999999,886095.0,535859.0,0.6535,主係客戶需求增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8038,2026-03,2026-04-10,after_close,otc,8038,長園科,59125.0,62462.0,10233.0,-0.053399999999999996,4.7778,165435.0,38218.0,3.3287,配合客戶需求出貨,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8042,2026-03,2026-04-10,after_close,otc,8042,金山電,373932.0,306939.0,310204.0,0.2182,0.2054,1103291.0,841119.0,0.3116,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8043,2026-03,2026-04-10,after_close,otc,8043,蜜望實,1008392.0,388158.0,372820.0,1.5978,1.7046999999999999,1902765.0,1052615.0,0.8076000000000001,"客戶需求增加,致使銷貨收入增加",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8071,2026-03,2026-04-10,after_close,otc,8071,能率網通,182245.0,147149.0,176057.0,0.23850000000000002,0.0351,520204.0,486000.0,0.0703,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8074,2026-03,2026-04-10,after_close,otc,8074,鉅橡,148286.0,88436.0,112610.0,0.6767,0.31679999999999997,364296.0,300717.0,0.2114,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8093,2026-03,2026-04-10,after_close,otc,8093,保銳,11317.0,21929.0,14517.0,-0.4839,-0.22039999999999998,63423.0,50529.0,0.2551,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8109,2026-03,2026-04-10,after_close,otc,8109,博大,181798.0,120745.0,142871.0,0.5056,0.2724,473164.0,392234.0,0.20629999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8121,2026-03,2026-04-10,after_close,otc,8121,越峰,315303.0,222483.0,265930.0,0.4172,0.1856,852723.0,719055.0,0.1858,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8147,2026-03,2026-04-10,after_close,otc,8147,正淩,165655.0,131693.0,143907.0,0.25780000000000003,0.15109999999999998,459684.0,364500.0,0.2611,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8155,2026-03,2026-04-10,after_close,otc,8155,博智,534499.0,483221.0,402115.0,0.1061,0.3292,1535727.0,1127757.0,0.3617,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8182,2026-03,2026-04-10,after_close,otc,8182,加高,247535.0,183964.0,253214.0,0.3455,-0.022400000000000003,668368.0,691294.0,-0.0331,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8289,2026-03,2026-04-10,after_close,otc,8289,泰藝,161550.0,113982.0,158470.0,0.41729999999999995,0.0194,441038.0,429605.0,0.026600000000000002,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8291,2026-03,2026-04-10,after_close,otc,8291,尚茂,501.0,464.0,100.0,0.0797,4.01,1098.0,380.0,1.8894,2026 年 3 月營收較去年同期增加，主係訂單增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8358,2026-03,2026-04-10,after_close,otc,8358,金居,860691.0,850914.0,602680.0,0.011399999999999999,0.42810000000000004,2532026.0,1727961.0,0.4653,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3224,2026-03,2026-04-10,after_close,otc,3224,三顧,160418.0,88675.0,136211.0,0.809,0.1777,410352.0,386904.0,0.060599999999999994,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3232,2026-03,2026-04-10,after_close,otc,3232,昱捷,80179.0,57983.0,100158.0,0.38280000000000003,-0.19940000000000002,248278.0,257950.0,-0.0374,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3360,2026-03,2026-04-10,after_close,otc,3360,尚立,672156.0,605552.0,515549.0,0.1099,0.3037,2313281.0,1345068.0,0.7198,"本月較去年同月增加50％以上,係客戶需求增加",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3444,2026-03,2026-04-10,after_close,otc,3444,利機,115331.0,96745.0,105819.0,0.19210000000000002,0.0898,315951.0,301151.0,0.049100000000000005,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6113,2026-03,2026-04-10,after_close,otc,6113,亞矽,95841.0,45112.0,59461.0,1.1245,0.6118,217190.0,163164.0,0.3311,產品需求增加所致,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6118,2026-03,2026-04-10,after_close,otc,6118,建達,833004.0,643262.0,831241.0,0.2949,0.0021,2545098.0,2247814.0,0.1322,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6154,2026-03,2026-04-10,after_close,otc,6154,順發,348032.0,347368.0,337725.0,0.0019,0.0305,1046919.0,990569.0,0.056799999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6227,2026-03,2026-04-10,after_close,otc,6227,茂綸,2001886.0,972411.0,1194550.0,1.0586,0.6758,4844098.0,3440905.0,0.4077,"因應終端客戶AI雲端機房建置之相關產品出貨需求, 使得本月及累積營收皆比去年同期增長。",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6265,2026-03,2026-04-10,after_close,otc,6265,方土昶,391752.0,171535.0,64161.0,1.2838,5.1057,776273.0,145770.0,4.3252999999999995,受市場需求復甦影響。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6270,2026-03,2026-04-10,after_close,otc,6270,倍微,272947.0,192044.0,336390.0,0.42119999999999996,-0.1885,720109.0,746966.0,-0.0359,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6474,2026-03,2026-04-10,after_close,otc,6474,華豫寧,418880.0,203489.0,356345.0,1.0584,0.1754,976952.0,973458.0,0.0034999999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8032,2026-03,2026-04-10,after_close,otc,8032,光菱,489834.0,318927.0,330303.0,0.5357999999999999,0.4829,1190502.0,840073.0,0.4171,註：本月(年)新台幣(累計)營業收入淨額=本月(年)功能性貨幣(累計)營業收入淨額x本月(年累計)換算匯率,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8067,2026-03,2026-04-10,after_close,otc,8067,志旭,8027.0,7242.0,14927.0,0.10830000000000001,-0.4622,21534.0,32829.0,-0.344,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8068,2026-03,2026-04-10,after_close,otc,8068,全達,111469.0,101619.0,61155.0,0.0969,0.8227,332861.0,179511.0,0.8542000000000001,新增子公司營收,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8084,2026-03,2026-04-10,after_close,otc,8084,巨虹,50749.0,62643.0,49851.0,-0.1898,0.018000000000000002,167005.0,181080.0,-0.07769999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_8096,2026-03,2026-04-10,after_close,otc,8096,擎亞,4626019.0,2719243.0,4861049.0,0.7012,-0.0483,10173410.0,14526906.0,-0.29960000000000003,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3147,2026-03,2026-04-10,after_close,otc,3147,大綜,832188.0,740569.0,1384986.0,0.12369999999999999,-0.39909999999999995,2984358.0,3150176.0,-0.0526,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3158,2026-03,2026-04-10,after_close,otc,3158,嘉實,96360.0,80546.0,79275.0,0.1963,0.2155,261631.0,231745.0,0.12890000000000001,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_3570,2026-03,2026-04-10,after_close,otc,3570,大塚,211821.0,161821.0,279385.0,0.3089,-0.2418,682437.0,743436.0,-0.08199999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_4953,2026-03,2026-04-10,after_close,otc,4953,緯致,1213819.0,1045892.0,925821.0,0.1605,0.311,3398886.0,2641667.0,0.2866,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5201,2026-03,2026-04-10,after_close,otc,5201,凱衛,18470.0,18732.0,33647.0,-0.0139,-0.451,61130.0,71461.0,-0.1445,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5202,2026-03,2026-04-10,after_close,otc,5202,力新,10043.0,8036.0,9764.0,0.24969999999999998,0.0285,29886.0,31186.0,-0.0416,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5210,2026-03,2026-04-10,after_close,otc,5210,寶碩,22401.0,21998.0,31125.0,0.0183,-0.2802,65583.0,67593.0,-0.0297,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5211,2026-03,2026-04-10,after_close,otc,5211,蒙恬,22164.0,18673.0,17213.0,0.1869,0.2876,58020.0,41658.0,0.39270000000000005,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5212,2026-03,2026-04-10,after_close,otc,5212,凌網,85161.0,71993.0,70726.0,0.18289999999999998,0.204,248673.0,234837.0,0.058899999999999994,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5310,2026-03,2026-04-10,after_close,otc,5310,天剛,16.0,24.0,33.0,-0.3333,-0.5151,124.0,94.0,0.3191,本月營收減少係因資訊系統整合業務銷售量較去年同期減少所致,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5403,2026-03,2026-04-10,after_close,otc,5403,中菲,267709.0,182187.0,340172.0,0.4694,-0.213,769225.0,847140.0,-0.0919,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_5410,2026-03,2026-04-10,after_close,otc,5410,國眾,778295.0,382306.0,383461.0,1.0356999999999998,1.0295999999999998,1619459.0,1339477.0,0.209,本月營收較去年同期大幅增加，主要係本月專案收入增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6123,2026-03,2026-04-10,after_close,otc,6123,上奇,381575.0,361487.0,472347.0,0.0555,-0.19210000000000002,1137759.0,1274127.0,-0.107,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6140,2026-03,2026-04-10,after_close,otc,6140,訊達電腦,165035.0,65211.0,160075.0,1.5307,0.030899999999999997,365390.0,495068.0,-0.2619,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6148,2026-03,2026-04-10,after_close,otc,6148,驊宏資,60670.0,28925.0,52611.0,1.0974,0.1531,119489.0,170704.0,-0.3,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6163,2026-03,2026-04-10,after_close,otc,6163,華電網,742703.0,507417.0,438467.0,0.4636,0.6938,1824540.0,1247004.0,0.4631,因本月較去年同期驗收案件多，故營業額增加。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6221,2026-03,2026-04-10,after_close,otc,6221,晉泰,327004.0,299029.0,401396.0,0.0935,-0.18530000000000002,1033252.0,1511155.0,-0.31620000000000004,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6231,2026-03,2026-04-10,after_close,otc,6231,系微,209488.0,121287.0,182894.0,0.7272,0.1454,438822.0,406978.0,0.0782,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6240,2026-03,2026-04-10,after_close,otc,6240,松崗,4109.0,4485.0,3258.0,-0.08380000000000001,0.2612,12523.0,9772.0,0.2815,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6516,2026-03,2026-04-10,after_close,otc,6516,勤崴國際,60780.0,62107.0,34551.0,-0.0213,0.7591,180324.0,133823.0,0.34740000000000004,本月差異主要係電商服務及其他及導航軟體與車載營收成長。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6590,2026-03,2026-04-10,after_close,otc,6590,普鴻,60749.0,48601.0,60280.0,0.24989999999999998,0.0077,161723.0,161147.0,0.0034999999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6593,2026-03,2026-04-10,after_close,otc,6593,台灣銘板,46807.0,29258.0,49609.0,0.5998,-0.0564,129929.0,158044.0,-0.1778,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6697,2026-03,2026-04-10,after_close,otc,6697,東捷資訊,103852.0,95427.0,114646.0,0.0882,-0.0941,419478.0,390430.0,0.07440000000000001,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6751,2026-03,2026-04-10,after_close,otc,6751,智聯服務,226759.0,109726.0,208489.0,1.0665,0.0876,462397.0,502462.0,-0.0797,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6752,2026-03,2026-04-10,after_close,otc,6752,叡揚,163439.0,149368.0,183754.0,0.0942,-0.1105,483947.0,456967.0,0.059000000000000004,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6791,2026-03,2026-04-10,after_close,otc,6791,虎門科技,74964.0,67434.0,69546.0,0.1116,0.0779,201630.0,181181.0,0.1128,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6874,2026-03,2026-04-10,after_close,otc,6874,倍力,178247.0,292438.0,74786.0,-0.39039999999999997,1.3834,946016.0,520897.0,0.8161,客戶需求調整,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_6884,2026-03,2026-04-10,after_close,otc,6884,海柏特,103073.0,91486.0,120670.0,0.1266,-0.1458,306600.0,287053.0,0.068,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_7767,2026-03,2026-04-10,after_close,otc,7767,仁大資訊,183378.0,158578.0,198960.0,0.1563,-0.0783,536993.0,604632.0,-0.1118,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
revenue_202603_7819,2026-03,2026-04-10,after_close,otc,7819,精誠金融,43058.0,30104.0,41468.0,0.4303,0.0383,103223.0,100475.0,0.0273,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3.html
