event_id,revenue_month,announcement_date,announcement_time,buy_date,buy_price,market,stock_id,company_name,current_month_revenue,mom_pct,yoy_pct,cumulative_yoy_pct,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares,avg_volume_5d,avg_volume_20d,previous_volume,previous_volume_ratio_20d,breakout_20d,breakout_60d,breakout_120d,breakout_240d,eps_quality_score,price_file
revenue_202601_1560,2026-01,2026-02-10,after_close,2026-06-01,721.0,listed,1560,中砂,752917.0,0.023399999999999997,0.3306,0.3306,396000.0,4000.0,-15395.0,384605.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1560.csv
revenue_202601_1590,2026-01,2026-02-10,after_close,2026-02-11,1260.0,listed,1590,亞德客-KY,3702382.0,0.1175,0.6681,0.6681,162996.0,-1000.0,6347.0,168343.0,1352510.2,1662844.0,831286.0,0.49991821241198814,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1590.csv
revenue_202601_1597,2026-01,2026-02-10,after_close,2026-06-01,180.5,listed,1597,直得,107622.0,-0.10099999999999999,0.39890000000000003,0.39890000000000003,-45000.0,0.0,-22269.0,-67269.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1597.csv
revenue_202601_2049,2026-01,2026-02-10,after_close,2026-02-11,236.0,listed,2049,上銀,2150023.0,-0.0313,0.1313,0.1313,-927065.0,240718.0,-36201.0,-722548.0,4804655.4,8565918.75,4886517.0,0.5704603490431193,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2049.csv
revenue_202601_3167,2026-01,2026-02-10,after_close,2026-06-01,809.0,listed,3167,大量,601545.0,0.0753,1.1956,1.1956,7824508.0,380000.0,-135962.0,8068546.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3167.csv
revenue_202601_4540,2026-01,2026-02-10,after_close,2026-06-01,70.8,listed,4540,全球傳動,269099.0,-0.0095,0.851,0.851,-716000.0,0.0,2831.0,-713169.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4540.csv
revenue_202601_4552,2026-01,2026-02-10,after_close,2026-06-01,19.95,listed,4552,力達-KY,280599.0,0.0113,0.0518,0.0518,-13000.0,0.0,-9000.0,-22000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4552.csv
revenue_202601_4560,2026-01,2026-02-10,after_close,2026-06-01,32.0,listed,4560,強信-KY,144830.0,-0.0739,0.1432,0.1432,-7000.0,0.0,0.0,-7000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4560.csv
revenue_202601_4562,2026-01,2026-02-10,after_close,2026-06-01,41.95,listed,4562,穎漢,70920.0,0.2954,0.028900000000000002,0.028900000000000002,19000.0,0.0,-2629.0,16371.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4562.csv
revenue_202601_4564,2026-01,2026-02-10,after_close,2026-06-01,15.5,listed,4564,元翎,82887.0,-0.2274,-0.34850000000000003,-0.34850000000000003,56000.0,0.0,6997.0,62997.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4564.csv
revenue_202601_4571,2026-01,2026-02-10,after_close,2026-06-01,223.5,listed,4571,鈞興-KY,332623.0,0.3206,-0.0989,-0.0989,915.0,0.0,-1003.0,-88.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4571.csv
revenue_202601_4572,2026-01,2026-02-10,after_close,2026-02-11,145.5,listed,4572,駐龍,56391.0,0.0726,-0.10949999999999999,-0.10949999999999999,2000.0,0.0,1000.0,3000.0,23798.2,59077.45,8469.0,0.1433541901351531,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4572.csv
revenue_202601_5288,2026-01,2026-02-10,after_close,2026-06-01,159.0,listed,5288,豐祥-KY,804362.0,0.18539999999999998,0.23809999999999998,0.23809999999999998,-60000.0,0.0,2000.0,-58000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5288.csv
revenue_202601_6606,2026-01,2026-02-10,after_close,2026-06-01,25.9,listed,6606,建德工業,69095.0,-0.0431,0.11109999999999999,0.11109999999999999,18000.0,0.0,1000.0,19000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6606.csv
revenue_202601_7750,2026-01,2026-02-10,after_close,2026-06-01,2400.0,listed,7750,新代,1676314.0,0.1382,1.0292000000000001,1.0292000000000001,131094.0,0.0,977.0,132071.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7750.csv
revenue_202601_8996,2026-01,2026-02-10,after_close,2026-06-01,1080.0,listed,8996,高力,1216032.0,0.29960000000000003,3.1718,3.1718,551624.0,275000.0,-106709.0,719915.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8996.csv
revenue_202601_1603,2026-01,2026-02-10,after_close,2026-06-01,32.1,listed,1603,華電,464051.0,-0.1859,0.16510000000000002,0.16510000000000002,-51000.0,0.0,-8000.0,-59000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1603.csv
revenue_202601_1604,2026-01,2026-02-10,after_close,2026-06-01,23.35,listed,1604,聲寶,960596.0,0.4064,-0.047599999999999996,-0.047599999999999996,-25000.0,0.0,7000.0,-18000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1604.csv
revenue_202601_1605,2026-01,2026-02-10,after_close,2026-02-11,34.35,listed,1605,華新,13468434.0,-0.132,-0.0452,-0.0452,-13920094.0,-600000.0,-88923.0,-14609017.0,72799656.2,167950842.2,46210911.0,0.2751454556266584,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1605.csv
revenue_202601_1608,2026-01,2026-02-10,after_close,2026-06-01,34.8,listed,1608,華榮,1181449.0,0.3153,0.3031,0.3031,770000.0,-13824.0,30431.0,786607.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1608.csv
revenue_202601_1612,2026-01,2026-02-10,after_close,2026-06-01,37.25,listed,1612,宏泰,730018.0,0.45020000000000004,0.40880000000000005,0.40880000000000005,277000.0,0.0,5415.0,282415.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1612.csv
revenue_202601_1614,2026-01,2026-02-10,after_close,2026-06-01,31.85,listed,1614,三洋電,461407.0,0.26039999999999996,-0.0768,-0.0768,10000.0,0.0,3000.0,13000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1614.csv
revenue_202601_1615,2026-01,2026-02-10,after_close,2026-06-01,43.4,listed,1615,大山,389320.0,-0.22820000000000001,0.40240000000000004,0.40240000000000004,51000.0,0.0,-1000.0,50000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1615.csv
revenue_202601_1616,2026-01,2026-02-10,after_close,2026-06-01,22.0,listed,1616,億泰,577471.0,0.805,0.5817,0.5817,217000.0,0.0,0.0,217000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1616.csv
revenue_202601_1617,2026-01,2026-02-10,after_close,2026-06-01,17.0,listed,1617,榮星,321218.0,-0.0245,0.4158,0.4158,47000.0,0.0,-13000.0,34000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1617.csv
revenue_202601_1618,2026-01,2026-02-10,after_close,2026-06-01,42.5,listed,1618,合機,703654.0,1.1281999999999999,4.5253,4.5253,-30000.0,0.0,135.0,-29865.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1618.csv
revenue_202601_1623,2026-01,2026-02-10,after_close,2026-06-01,244.0,listed,1623,大東電,613933.0,-0.0,0.1561,0.1561,-11000.0,0.0,0.0,-11000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1623.csv
revenue_202601_1626,2026-01,2026-02-10,after_close,2026-06-01,10.0,listed,1626,艾美特-KY,598085.0,0.6207,0.17010000000000003,0.17010000000000003,14000.0,0.0,11000.0,25000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1626.csv
revenue_202601_4930,2026-01,2026-02-10,after_close,2026-06-01,17.75,listed,4930,燦星網,662840.0,0.7397,-0.042800000000000005,-0.042800000000000005,1000.0,0.0,5000.0,6000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4930.csv
revenue_202601_1709,2026-01,2026-02-10,after_close,2026-06-01,19.25,listed,1709,和益,867400.0,0.23199999999999998,-0.0567,-0.0567,-107000.0,0.0,11000.0,-96000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1709.csv
revenue_202601_1710,2026-01,2026-02-10,after_close,2026-06-01,13.95,listed,1710,東聯,1796146.0,0.0958,-0.0206,-0.0206,-1952000.0,0.0,607.0,-1951393.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1710.csv
revenue_202601_1711,2026-01,2026-02-10,after_close,2026-06-01,49.1,listed,1711,永光,724301.0,0.0969,0.1273,0.1273,-2014805.0,0.0,-971923.0,-2986728.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1711.csv
revenue_202601_1712,2026-01,2026-02-10,after_close,2026-06-01,38.9,listed,1712,興農,1528811.0,0.0418,-0.061900000000000004,-0.061900000000000004,31000.0,0.0,-230.0,30770.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1712.csv
revenue_202601_1713,2026-01,2026-02-10,after_close,2026-06-01,49.5,listed,1713,國化,30646.0,-0.33759999999999996,-0.1157,-0.1157,12000.0,0.0,1000.0,13000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1713.csv
revenue_202601_1714,2026-01,2026-02-10,after_close,2026-06-01,9.66,listed,1714,和桐,2631806.0,-0.0181,0.5795,0.5795,114000.0,0.0,11000.0,125000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1714.csv
revenue_202601_1717,2026-01,2026-02-10,after_close,2026-02-11,55.8,listed,1717,長興,3889579.0,0.044500000000000005,0.1697,0.1697,613021.0,0.0,50999.0,664020.0,19567495.4,23630576.714285713,9598029.0,0.4061699008047304,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1717.csv
revenue_202601_1718,2026-01,2026-02-10,after_close,2026-06-01,6.81,listed,1718,中纖,4642034.0,0.3086,0.17800000000000002,0.17800000000000002,-664000.0,0.0,-2844.0,-666844.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1718.csv
revenue_202601_1721,2026-01,2026-02-10,after_close,2026-06-01,28.5,listed,1721,三晃,150415.0,-0.2191,-0.0024,-0.0024,-45000.0,0.0,0.0,-45000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1721.csv
revenue_202601_1722,2026-01,2026-02-10,after_close,2026-06-01,46.6,listed,1722,台肥,1415330.0,0.7454999999999999,0.2302,0.2302,649710.0,0.0,27000.0,676710.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1722.csv
revenue_202601_1723,2026-01,2026-02-10,after_close,2026-06-01,82.3,listed,1723,中碳,335219.0,-0.32789999999999997,-0.44,-0.44,-56000.0,0.0,-7346.0,-63346.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1723.csv
revenue_202601_1727,2026-01,2026-02-10,after_close,2026-06-01,94.5,listed,1727,中華化,118805.0,-0.25489999999999996,-0.0973,-0.0973,-245000.0,0.0,949.0,-244051.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1727.csv
revenue_202601_1730,2026-01,2026-02-10,after_close,2026-06-01,52.4,listed,1730,花仙子,309332.0,0.6823,-0.020499999999999997,-0.020499999999999997,-18000.0,0.0,-74.0,-18074.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1730.csv
revenue_202601_1735,2026-01,2026-02-10,after_close,2026-06-01,25.05,listed,1735,日勝化,223004.0,0.0977,0.2051,0.2051,-13000.0,0.0,5999.0,-7001.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1735.csv
revenue_202601_1776,2026-01,2026-02-10,after_close,2026-06-01,18.2,listed,1776,展宇,91183.0,-0.07490000000000001,0.1815,0.1815,3000.0,0.0,-1000.0,2000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1776.csv
revenue_202601_4722,2026-01,2026-02-10,after_close,2026-06-01,287.0,listed,4722,國精化,343215.0,0.2076,0.2475,0.2475,199000.0,0.0,10870.0,209870.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4722.csv
revenue_202601_4739,2026-01,2026-02-10,after_close,2026-06-01,115.0,listed,4739,康普,888810.0,0.3608,1.0905,1.0905,-359806.0,0.0,138230.0,-221576.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4739.csv
revenue_202601_4770,2026-01,2026-02-10,after_close,2026-06-01,256.0,listed,4770,上品,364454.0,-0.21899999999999997,0.5114,0.5114,1578.0,0.0,3302.0,4880.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4770.csv
revenue_202601_1707,2026-01,2026-02-10,after_close,2026-06-01,101.0,listed,1707,葡萄王,794503.0,-0.0421,0.1413,0.1413,34000.0,0.0,14059.0,48059.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1707.csv
revenue_202601_1731,2026-01,2026-02-10,after_close,2026-06-01,21.4,listed,1731,美吾華,187249.0,0.28559999999999997,0.0415,0.0415,20000.0,0.0,1000.0,21000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1731.csv
revenue_202601_1733,2026-01,2026-02-10,after_close,2026-06-01,29.9,listed,1733,五鼎,200067.0,0.39899999999999997,0.1787,0.1787,13000.0,0.0,-1000.0,12000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1733.csv
revenue_202601_1734,2026-01,2026-02-10,after_close,2026-06-01,30.65,listed,1734,杏輝,312756.0,-0.0301,0.17420000000000002,0.17420000000000002,-45000.0,0.0,2000.0,-43000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1734.csv
revenue_202601_1752,2026-01,2026-02-10,after_close,2026-06-01,33.2,listed,1752,南光,211841.0,0.1967,0.0819,0.0819,-5000.0,0.0,9000.0,4000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1752.csv
revenue_202601_1760,2026-01,2026-02-10,after_close,2026-06-01,60.9,listed,1760,寶齡富錦,136792.0,-0.2398,0.2427,0.2427,0.0,0.0,6000.0,6000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1760.csv
revenue_202601_1762,2026-01,2026-02-10,after_close,2026-06-01,38.85,listed,1762,中化生,126909.0,1.1912,0.4,0.4,8000.0,0.0,-150.0,7850.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1762.csv
revenue_202601_1783,2026-01,2026-02-10,after_close,2026-06-01,38.8,listed,1783,和康生,72964.0,-0.2144,0.0791,0.0791,36000.0,0.0,-19000.0,17000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1783.csv
revenue_202601_1786,2026-01,2026-02-10,after_close,2026-06-01,53.6,listed,1786,科妍,75396.0,-0.1997,0.004699999999999999,0.004699999999999999,35236.0,0.0,89.0,35325.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1786.csv
revenue_202601_1789,2026-01,2026-02-10,after_close,2026-02-11,21.8,listed,1789,神隆,127007.0,-0.7398,-0.3881,-0.3881,-17000.0,0.0,4270.0,-12730.0,1723410.4,2847529.75,2643881.0,0.92848230997411,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1789.csv
revenue_202601_3164,2026-01,2026-02-10,after_close,2026-06-01,16.7,listed,3164,景岳,34487.0,0.1003,0.1405,0.1405,34000.0,0.0,3000.0,37000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3164.csv
revenue_202601_3705,2026-01,2026-02-10,after_close,2026-06-01,56.0,listed,3705,永信,697119.0,-0.0344,-0.0557,-0.0557,-126000.0,0.0,7488.0,-118512.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3705.csv
revenue_202601_3716,2026-01,2026-02-10,after_close,2026-06-01,34.2,listed,3716,中化控股,880229.0,0.1426,0.0275,0.0275,-3000.0,0.0,-4000.0,-7000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3716.csv
revenue_202601_4108,2026-01,2026-02-10,after_close,2026-06-01,12.25,listed,4108,懷特,15435.0,0.7953,0.6762,0.6762,25000.0,0.0,920.0,25920.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4108.csv
revenue_202601_4148,2026-01,2026-02-10,after_close,2026-06-01,30.45,listed,4148,全宇生技-KY,145082.0,-0.4669,0.12240000000000001,0.12240000000000001,-3000.0,0.0,1000.0,-2000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4148.csv
revenue_202601_4169,2026-01,2026-02-10,after_close,2026-06-01,160.0,listed,4169,泰宗,65264.0,0.1795,0.5157,0.5157,,,,,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4169.csv
revenue_202601_4195,2026-01,2026-02-10,after_close,2026-06-01,16.55,listed,4195,基米-創,42813.0,-0.6159,0.7929999999999999,0.7929999999999999,,,,,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4195.csv
