spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
12,10,10,0.5,1.4,1.2,0.8,12.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,12.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,13.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,13.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,14.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,14.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,15.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,15.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,16.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,16.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,17.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,17.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,18.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,18.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,19.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,19.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,20.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,20.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,21.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,21.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,22.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,0.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,0.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,1.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,1.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,2.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,2.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,3.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,3.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,4.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,4.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,5.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,5.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,6.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,6.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,7.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,7.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,8.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,8.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,9.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,9.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,10.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,10.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,11.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,11.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,12.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,12.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,13.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,13.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,14.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,14.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,15.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,15.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,16.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,16.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,17.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,17.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,18.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,18.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,19.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,19.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,20.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,20.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,21.0,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,21.5,50,5,0.54,0.051567,0.051567,0.271362
18,10,10,0.5,1.4,1.2,0.8,22.0,50,5,0.54,0.051567,0.051567,0.271362
13,10,6,0.5,1.4,1.0,1.0,25.5,42,5,0.547619,0.044565,0.046243,0.271359
19,10,6,0.5,1.4,1.0,1.0,25.5,42,5,0.547619,0.044565,0.046243,0.271359
4,5,4,0.5,1.0,1.2,0.8,24.0,24,5,0.541667,0.035738,0.03779,0.263919
4,5,4,0.5,1.0,1.2,0.8,24.5,24,5,0.541667,0.035738,0.03779,0.263919
4,5,4,0.5,1.0,1.2,0.8,25.0,24,5,0.541667,0.035738,0.03779,0.263919
2,5,4,0.5,1.2,1.2,0.8,26.5,24,5,0.541667,0.035623,0.03768,0.263857
13,10,4,0.5,1.4,1.0,1.0,28.0,32,5,0.53125,0.025618,0.02742,0.253603
25,15,4,0.5,1.4,1.0,1.0,28.0,32,5,0.53125,0.025618,0.02742,0.253603
37,20,4,0.5,1.4,1.0,1.0,28.0,32,5,0.53125,0.025618,0.02742,0.253603
4,5,5,0.5,1.0,1.2,0.8,0.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,0.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,1.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,1.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,2.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,2.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,3.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,3.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,4.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,4.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,5.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,5.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,6.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,6.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,7.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,7.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,8.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,8.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,9.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,9.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,10.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,10.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,11.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,11.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,12.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,12.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,13.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,13.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,14.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,14.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,15.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,15.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,16.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,16.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,17.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,17.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,18.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,18.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,19.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,19.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,20.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,20.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,21.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,21.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,22.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,22.5,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,23.0,25,5,0.52,0.034198,0.034198,0.252809
4,5,5,0.5,1.0,1.2,0.8,23.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,0.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,0.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,1.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,1.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,2.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,2.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,3.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,3.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,4.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,4.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,5.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,5.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,6.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,6.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,7.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,7.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,8.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,8.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,9.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,9.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,10.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,10.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,11.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,11.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,12.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,12.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,13.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,13.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,14.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,14.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,15.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,15.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,16.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,16.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,17.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,17.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,18.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,18.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,19.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,19.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,20.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,20.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,21.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,21.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,22.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,22.5,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,23.0,25,5,0.52,0.034198,0.034198,0.252809
10,5,5,0.5,1.0,1.2,0.8,23.5,25,5,0.52,0.034198,0.034198,0.252809
