stock_id,company_name,revenue_month,announcement_date,buy_date,mom_positive,yoy_positive,mom_gt_10,mom_gt_20,yoy_gt_20,yoy_gt_30,inst_buy_positive,inst_buy_gt_100k,inst_buy_gt_300k,inst_buy_gt_500k,foreign_buy_positive,foreign_buy_gt_100k,foreign_buy_gt_300k,trust_buy_positive,trust_buy_gt_50k,dealer_buy_positive,avg_volume_5d_gt_100k,avg_volume_5d_gt_300k,avg_volume_5d_gt_1m,prev_vol_ratio_gt_1,prev_vol_ratio_gt_1_5,day1_return_gt_3,day3_return_gt_5,day5_return_gt_10,max_close_10d_gt_20,breakout_20d,breakout_60d,breakout_120d,breakout_240d,return_pct,mom_pct,yoy_pct,institutional_total_net_buy_shares,avg_volume_5d,previous_volume_ratio_20d,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,day1_return_pct,day3_return_pct,day5_return_pct,max_close_10d_return_pct,exit_date
1616,億泰,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006818,0.805,0.5817,217000.0,,,217000.0,0.0,0.0,0.006818181818181754,0.13409090909090907,0.01818181818181812,0.13409090909090907,2026-06-18
3535,晶彩科,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.076305,0.7983,94.7722,-2749011.0,,,-2757000.0,0.0,7989.0,0.10441767068273092,0.10040160642570281,-0.012048192771084338,0.10441767068273092,2026-06-18
4108,懷特,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.020408,0.7953,0.6762,25920.0,,,25000.0,0.0,920.0,-0.00816326530612242,0.012244897959183702,0.004081632653061282,0.03673469387755096,2026-06-18
3028,增你強,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.079755,0.7922,1.0854000000000001,1521724.0,,,1347980.0,0.0,173744.0,0.03067484662576687,0.02699386503067488,-0.08343558282208585,0.03067484662576687,2026-06-18
2427,三商電,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.082524,0.7735,3.6298000000000004,752330.0,,,727000.0,0.0,25330.0,0.1771844660194174,0.14077669902912612,0.1601941747572814,0.1771844660194174,2026-06-18
3625,西勝,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,0.016,0.7585999999999999,0.2256,-4629.0,414400.0,0.4339634898980056,-5000.0,0.0,371.0,0.013333333333333334,0.0053333333333334095,-0.0026666666666667047,0.01600000000000004,2026-02-26
6259,百徽,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.025,0.7582,0.9628,-17000.0,89200.0,2.9100191448627952,-17000.0,0.0,0.0,-0.027777777777777776,-0.030555555555555596,0.027777777777777776,0.027777777777777776,2026-02-26
4506,崇友,2026-01,2026-02-10,2026-02-11,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.00431,0.7578,0.10490000000000001,6000.0,98600.0,1.0112911143838978,8000.0,0.0,-2000.0,0.0,0.0,0.017241379310344827,0.017241379310344827,2026-02-26
1722,台肥,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033262,0.7454999999999999,0.2302,676710.0,,,649710.0,0.0,27000.0,0.00965665236051493,0.031115879828326087,0.023605150214592304,0.048283261802575105,2026-06-18
1599,宏佳騰,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.107212,0.7375,0.3985,3000.0,15600.0,0.8053691275167785,3000.0,0.0,0.0,0.11695906432748539,0.14619883040935674,0.08187134502923983,0.1617933723196882,2026-02-26
6113,亞矽,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,0.004545,0.7169,0.9973000000000001,-68283.0,387600.0,1.573905862923204,-66000.0,0.0,-2283.0,0.00909090909090906,0.0,0.06590909090909088,0.13863636363636367,2026-02-26
3029,零壹,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.047472,0.6793,0.315,160829.0,,,167000.0,-4798.0,-1373.0,0.18163054695562428,0.13519091847265216,0.06811145510835907,0.18163054695562428,2026-06-18
3290,東浦,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.047518,0.6672,1.1543,-114224.0,1080800.0,2.2168573527868163,-123000.0,0.0,8776.0,0.006335797254487796,0.044350580781415024,0.05807814149947201,0.05807814149947201,2026-02-26
4973,廣穎電通,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.055046,0.6637000000000001,0.7961,-639665.0,2119200.0,0.6938344999520568,-628000.0,0.0,-11665.0,0.06422018348623847,0.06307339449541284,0.0676605504587155,0.09059633027522926,2026-02-26
2363,矽統,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.073638,0.6623,1.7158000000000002,3112423.0,,,2911010.0,0.0,201413.0,-0.016200294550810138,-0.07069219440353466,-0.15905743740795292,-0.011782032400589268,2026-06-18
3313,斐成,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.011628,0.6591,24.937800000000003,-74055.0,162000.0,0.9919210053859964,-74000.0,0.0,-55.0,0.007751937984496096,-0.003875968992248117,0.007751937984496096,0.011627906976744214,2026-02-26
