spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,value_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
43,20,20,0.5,1.2,1.2,0.8,1.0,7.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,7.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,8.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,8.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,9.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,9.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,10.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,10.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,11.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,11.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,12.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,12.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,13.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,13.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,14.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,14.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,15.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,15.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,16.0,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,16.5,100,5,0.62,0.075845,0.075845,0.293507
43,20,20,0.5,1.2,1.2,0.8,1.0,17.0,100,5,0.62,0.075845,0.075845,0.293507
28,15,11,0.5,1.0,1.2,0.8,1.4,18.5,71,5,0.619718,0.075477,0.073319,0.292634
34,15,11,0.5,1.0,1.2,0.8,1.4,18.5,71,5,0.619718,0.075477,0.073319,0.292634
38,20,5,0.5,1.0,1.0,1.0,1.2,21.5,75,5,0.64,0.056687,0.061595,0.291239
44,20,5,0.5,1.0,1.0,1.0,1.2,21.5,75,5,0.64,0.056687,0.061595,0.291239
38,20,12,0.5,1.0,1.0,1.0,1.2,18.0,92,5,0.630435,0.066387,0.062486,0.291031
44,20,12,0.5,1.0,1.0,1.0,1.2,18.0,92,5,0.630435,0.066387,0.062486,0.291031
38,20,15,0.5,1.0,1.0,1.0,1.2,17.0,95,5,0.631579,0.064523,0.062076,0.290734
44,20,15,0.5,1.0,1.0,1.0,1.2,17.0,95,5,0.631579,0.064523,0.062076,0.290734
28,15,5,0.5,1.0,1.2,0.8,1.4,21.5,61,5,0.622951,0.067619,0.071287,0.290669
34,15,5,0.5,1.0,1.2,0.8,1.4,21.5,61,5,0.622951,0.067619,0.071287,0.290669
36,20,12,0.5,1.2,1.0,1.0,0.8,20.0,92,5,0.630435,0.064498,0.060749,0.289936
41,20,12,0.5,1.2,1.0,1.0,1.4,20.0,92,5,0.630435,0.064498,0.060749,0.289936
42,20,12,0.5,1.2,1.0,1.0,0.8,20.0,92,5,0.630435,0.064498,0.060749,0.289936
47,20,12,0.5,1.2,1.0,1.0,1.4,20.0,92,5,0.630435,0.064498,0.060749,0.289936
39,20,19,0.5,1.4,1.2,0.8,1.0,18.5,99,5,0.616162,0.072405,0.071924,0.289788
45,20,19,0.5,1.4,1.2,0.8,1.0,18.5,99,5,0.616162,0.072405,0.071924,0.289788
38,20,14,0.5,1.0,1.0,1.0,1.2,17.5,94,5,0.62766,0.065032,0.06206,0.28934
44,20,14,0.5,1.0,1.0,1.0,1.2,17.5,94,5,0.62766,0.065032,0.06206,0.28934
25,15,6,0.5,1.2,1.2,0.8,1.0,22.5,65,5,0.615385,0.071604,0.069707,0.288642
31,15,6,0.5,1.2,1.2,0.8,1.0,22.5,65,5,0.615385,0.071604,0.069707,0.288642
36,20,14,0.5,1.2,1.0,1.0,0.8,19.0,94,5,0.62766,0.063184,0.060323,0.288259
36,20,14,0.5,1.2,1.0,1.0,0.8,19.5,94,5,0.62766,0.063184,0.060323,0.288259
41,20,14,0.5,1.2,1.0,1.0,1.4,19.0,94,5,0.62766,0.063184,0.060323,0.288259
41,20,14,0.5,1.2,1.0,1.0,1.4,19.5,94,5,0.62766,0.063184,0.060323,0.288259
42,20,14,0.5,1.2,1.0,1.0,0.8,19.0,94,5,0.62766,0.063184,0.060323,0.288259
42,20,14,0.5,1.2,1.0,1.0,0.8,19.5,94,5,0.62766,0.063184,0.060323,0.288259
47,20,14,0.5,1.2,1.0,1.0,1.4,19.0,94,5,0.62766,0.063184,0.060323,0.288259
47,20,14,0.5,1.2,1.0,1.0,1.4,19.5,94,5,0.62766,0.063184,0.060323,0.288259
38,20,5,0.5,1.0,1.0,1.0,1.2,22.0,69,5,0.637681,0.05269,0.057508,0.287891
44,20,5,0.5,1.0,1.0,1.0,1.2,22.0,69,5,0.637681,0.05269,0.057508,0.287891
26,15,5,0.5,1.0,1.0,1.0,1.2,21.0,63,5,0.619048,0.065262,0.068021,0.287466
32,15,5,0.5,1.0,1.0,1.0,1.2,21.0,63,5,0.619048,0.065262,0.068021,0.287466
38,20,20,0.5,1.0,1.0,1.0,1.2,0.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,0.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,1.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,1.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,2.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,2.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,3.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,3.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,4.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,4.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,5.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,5.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,6.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,6.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,7.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,7.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,8.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,8.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,9.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,9.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,10.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,10.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,11.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,11.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,12.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,12.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,13.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,13.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,14.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,14.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,15.0,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,15.5,100,5,0.62,0.065694,0.065694,0.287416
38,20,20,0.5,1.0,1.0,1.0,1.2,16.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,0.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,0.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,1.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,1.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,2.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,2.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,3.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,3.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,4.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,4.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,5.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,5.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,6.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,6.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,7.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,7.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,8.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,8.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,9.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,9.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,10.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,10.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,11.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,11.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,12.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,12.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,13.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,13.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,14.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,14.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,15.0,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,15.5,100,5,0.62,0.065694,0.065694,0.287416
44,20,20,0.5,1.0,1.0,1.0,1.2,16.0,100,5,0.62,0.065694,0.065694,0.287416
26,15,6,0.5,1.0,1.0,1.0,1.2,20.5,65,5,0.615385,0.069006,0.067455,0.28717
32,15,6,0.5,1.0,1.0,1.0,1.2,20.5,65,5,0.615385,0.069006,0.067455,0.28717
36,20,6,0.5,1.2,1.0,1.0,0.8,23.0,76,5,0.631579,0.056371,0.057748,0.286798
41,20,6,0.5,1.2,1.0,1.0,1.4,23.0,76,5,0.631579,0.056371,0.057748,0.286798
42,20,6,0.5,1.2,1.0,1.0,0.8,23.0,76,5,0.631579,0.056371,0.057748,0.286798
47,20,6,0.5,1.2,1.0,1.0,1.4,23.0,76,5,0.631579,0.056371,0.057748,0.286798
39,20,20,0.5,1.4,1.2,0.8,1.0,0.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,0.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,1.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,1.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,2.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,2.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,3.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,3.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,4.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,4.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,5.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,5.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,6.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,6.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,7.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,7.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,8.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,8.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,9.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,9.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,10.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,10.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,11.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,11.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,12.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,12.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,13.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,13.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,14.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,14.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,15.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,15.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,16.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,16.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,17.0,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,17.5,100,5,0.61,0.070758,0.070758,0.286455
39,20,20,0.5,1.4,1.2,0.8,1.0,18.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,0.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,0.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,1.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,1.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,2.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,2.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,3.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,3.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,4.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,4.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,5.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,5.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,6.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,6.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,7.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,7.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,8.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,8.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,9.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,9.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,10.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,10.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,11.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,11.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,12.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,12.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,13.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,13.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,14.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,14.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,15.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,15.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,16.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,16.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,17.0,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,17.5,100,5,0.61,0.070758,0.070758,0.286455
45,20,20,0.5,1.4,1.2,0.8,1.0,18.0,100,5,0.61,0.070758,0.070758,0.286455
36,20,20,0.5,1.2,1.0,1.0,0.8,0.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,0.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,1.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,1.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,2.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,2.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,3.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,3.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,4.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,4.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,5.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,5.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,6.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,6.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,7.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,7.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,8.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,8.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,9.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,9.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,10.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,10.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,11.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,11.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,12.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,12.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,13.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,13.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,14.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,14.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,15.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,15.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,16.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,16.5,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,17.0,100,5,0.62,0.063956,0.063956,0.286374
36,20,20,0.5,1.2,1.0,1.0,0.8,17.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,0.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,0.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,1.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,1.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,2.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,2.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,3.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,3.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,4.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,4.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,5.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,5.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,6.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,6.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,7.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,7.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,8.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,8.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,9.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,9.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,10.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,10.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,11.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,11.5,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,12.0,100,5,0.62,0.063956,0.063956,0.286374
41,20,20,0.5,1.2,1.0,1.0,1.4,12.5,100,5,0.62,0.063956,0.063956,0.286374
